AUC,F1 Macro,Precision Macro,Recall Macro,Accuracy,MCC,model_type
0.4821428571428572,0.5038461538461538,0.5053763440860215,0.5049261083743842,0.5813953488372093,0.010292609703223318,Classical_orig
0.4899749373433584,0.38405797101449274,0.3271604938271605,0.4649122807017544,0.6235294117647059,-0.1557503653445472,Classical_orig
0.4261083743842364,0.520655737704918,0.5255681818181819,0.5221674876847291,0.6046511627906976,0.04761438251517955,Classical_orig
0.41165413533834583,0.46105072463768115,0.5895061728395061,0.518170426065163,0.6705882352941176,0.08065643919628337,Classical_orig
0.5061576354679802,0.5227238638068097,0.5228739002932552,0.5240147783251231,0.5697674418604651,0.046874796851762095,Classical_orig
0.5357142857142858,0.5489386792452831,0.5515873015873016,0.5570175438596492,0.5764705882352941,0.10846900443638108,Classical_orig
0.5671182266009851,0.56797925781883,0.5745341614906833,0.5665024630541872,0.6395348837209303,0.14080774582115835,Q_1body
0.5827067669172932,0.5617777777777778,0.5882352941176471,0.5639097744360901,0.6588235294117647,0.15018785229652765,Q_1body
0.6428571428571428,0.5576572092251535,0.5681318681318681,0.5572660098522167,0.6395348837209303,0.12492622193421993,Q_1body
0.6578947368421052,0.5920000000000001,0.625,0.5905388471177945,0.6823529411764706,0.21276612408674753,Q_1body
0.5307881773399015,0.47628205128205126,0.4764784946236559,0.47844827586206895,0.5581395348837209,-0.045030167451602016,Q_1body
0.5231829573934836,0.4735984354628422,0.4737021857923497,0.4758771929824561,0.5529411764705883,-0.05037368746138685,Q_1body
0.6631773399014778,0.6045663548438243,0.6088524590163935,0.6022167487684729,0.6627906976744186,0.2109648734373491,Q_2body
0.37719298245614036,0.5183333333333333,0.523088023088023,0.5200501253132832,0.6,0.043031047217135625,Q_2body
0.7241379310344828,0.5498768472906403,0.5498768472906403,0.5498768472906403,0.6046511627906976,0.09975369458128079,Q_2body
0.2850877192982456,0.649859943977591,0.6616409537166901,0.6444235588972431,0.7058823529411765,0.3055798540434819,Q_2body
0.6108374384236452,0.6098003629764065,0.6083333333333334,0.6120689655172413,0.6511627906976745,0.22037063867676335,Q_2body
0.33458646616541354,0.5296442687747036,0.5300127713920817,0.5294486215538847,0.5882352941176471,0.05945871665310891,Q_2body
0.6176108374384237,0.5523423944476575,0.626060606060606,0.5640394088669951,0.686046511627907,0.17969804332308517,SHAP50
0.6165413533834587,0.4014084507042254,0.3352941176470588,0.5,0.6705882352941176,0.0,SHAP50
0.3411330049261084,0.4027777777777778,0.3372093023255814,0.5,0.6744186046511628,0.0,SHAP50
0.6672932330827068,0.46105072463768115,0.5895061728395061,0.518170426065163,0.6705882352941176,0.08065643919628337,SHAP50
0.5929802955665024,0.45628951384347066,0.5395061728395062,0.5098522167487685,0.6627906976744186,0.03945748992164225,SHAP50
0.5451127819548872,0.39285714285714285,0.3313253012048193,0.4824561403508772,0.6470588235294118,-0.10879715514701135,SHAP50
