split,feature,mean_abs_shap
0,q1_z_18,0.3813285246493802
0,q2_z_9_19,0.34946085892809997
0,q2_z_12_13,0.34038437303981683
0,cl_11,0.3397392123442748
0,q2_z_0_18,0.2833667928704876
0,q2_z_16_18,0.26084655767635473
0,q2_z_10_18,0.2600827440512416
0,q2_z_0_11,0.25605381843808567
0,q2_z_11_15,0.2512463450137468
0,q2_z_8_19,0.24906343751809215
0,q2_z_0_15,0.22264238969477512
0,q2_z_10_16,0.208956235428532
0,q2_z_4_9,0.20642499636249056
0,q2_z_7_16,0.19704995930841288
0,q2_z_2_12,0.19594880329094616
0,q2_z_5_18,0.19585634115754527
0,q2_z_13_15,0.19313834400549304
0,q2_z_3_12,0.17730852311807863
0,q2_z_10_11,0.17470011275525565
0,q2_z_3_9,0.17216709130007665
0,q2_z_4_7,0.17063523039228418
0,q2_z_12_18,0.16934481995621414
0,cl_10,0.16705385831881878
0,q1_z_10,0.16635133032147517
0,q2_z_9_14,0.1657163238425247
0,q2_z_0_7,0.16446122071322852
0,q2_z_0_12,0.15936248625820285
0,q2_z_13_19,0.15901680802299126
0,q2_z_1_12,0.15716617544107656
0,q2_z_15_18,0.15437483701576832
0,q2_z_6_16,0.1540723363289105
0,q1_z_1,0.14696073277593422
0,q2_z_1_10,0.14695940922225345
0,q2_z_0_16,0.1454110542177063
0,q2_z_3_11,0.14411460200992535
0,q2_z_1_3,0.14349693515595738
0,q2_z_6_9,0.14288181663761468
0,q1_z_19,0.13698553834775667
0,q2_z_8_18,0.13628682153540866
0,q2_z_1_2,0.13269858860722783
0,q2_z_7_8,0.13187295078855413
0,q2_z_0_6,0.13099046240358925
0,q2_z_0_8,0.1306532599718212
0,q2_z_14_15,0.13010361700942905
0,q2_z_9_16,0.12903996061589068
0,q2_z_0_10,0.12859818495270173
0,q2_z_12_16,0.1248637826609892
0,q2_z_9_18,0.12411558435460959
0,q2_z_7_13,0.1229376745089861
0,q1_z_11,0.12238564085759016
0,cl_2,0.1215645426923896
0,q2_z_16_17,0.1213520309595273
0,q2_z_10_12,0.11500011394976452
0,q2_z_11_14,0.11450048503602683
0,q2_z_8_10,0.11443156490042278
0,q2_z_1_7,0.11285917100789987
0,cl_13,0.11232883343040642
0,q2_z_18_19,0.11110101820059712
0,q1_z_4,0.11095043464746857
0,q2_z_9_17,0.1108733735346088
0,q2_z_2_18,0.1097000386879398
0,q2_z_5_19,0.1049449576509674
0,q2_z_5_7,0.10452495332596616
0,q2_z_11_16,0.10342445129263517
0,cl_3,0.10252333330899151
0,q2_z_9_10,0.10000533161062963
0,q2_z_0_5,0.09781400117345038
0,q2_z_16_19,0.09747198135142922
0,q1_z_3,0.0968554972434077
0,q2_z_1_4,0.09568535247085878
0,q2_z_2_8,0.09290856425852227
0,q2_z_15_19,0.09247697767145582
0,q2_z_1_9,0.0921136279978677
0,q2_z_0_3,0.09162834001449881
0,q2_z_4_17,0.09159629927001815
0,q2_z_4_18,0.09126651371121115
0,q2_z_9_15,0.09047756744738598
0,q2_z_2_5,0.08959211557642459
0,q2_z_11_19,0.08948119638472979
0,q2_z_0_17,0.08935590279358006
0,q2_z_12_19,0.08880889899672509
0,q2_z_8_15,0.08768609721747553
0,q2_z_3_19,0.08602159489491244
0,q2_z_6_11,0.08453388750214971
0,q2_z_9_11,0.08448806679579766
0,q2_z_10_13,0.08447643974229709
0,q2_z_0_4,0.08353704490734018
0,q2_z_5_16,0.08274824618219286
0,q2_z_8_14,0.08153080813883744
0,q2_z_14_16,0.08092523738043737
0,q2_z_7_11,0.08073971468635453
0,q2_z_5_6,0.08069632819488011
0,q2_z_0_2,0.0806913462530755
0,q2_z_4_12,0.07794198274746494
0,q2_z_3_5,0.07734219457447303
0,q2_z_1_18,0.07631114637826936
0,q2_z_3_6,0.07584378489737914
0,q2_z_3_15,0.0741493345478539
0,q2_z_1_17,0.07209004417195623
0,q1_z_0,0.07197139739901096
0,q2_z_7_18,0.07141512275107739
0,q2_z_3_4,0.07140619584688832
0,q2_z_12_14,0.07042707186793432
0,q2_z_5_17,0.07036874525673395
0,q2_z_6_19,0.06962113193570599
0,q2_z_3_18,0.06903863807648486
0,q2_z_1_16,0.06728479909388534
0,cl_12,0.06654366944439227
0,q1_z_14,0.06474400626240648
0,q2_z_4_15,0.06454071779683593
0,q2_z_1_8,0.06423748183091292
0,q2_z_6_12,0.06398907788469424
0,q2_z_15_17,0.06304194865779719
0,q2_z_7_10,0.06274945253134825
0,q2_z_1_5,0.05942545275037352
0,q2_z_8_17,0.05917043297397303
0,q2_z_4_14,0.058850852120925244
0,cl_1,0.05835481698191018
0,q2_z_6_18,0.05830355118247558
0,cl_14,0.05730296247004917
0,q2_z_6_8,0.05626853154198649
0,q2_z_7_19,0.05608342298825373
0,q2_z_2_9,0.05499060926698751
0,q2_z_8_12,0.05482005630107405
0,q2_z_4_13,0.0537277676269348
0,q2_z_15_16,0.05299678932237806
0,q2_z_4_11,0.05276115136782555
0,q2_z_1_15,0.05200229722339738
0,q2_z_2_10,0.05092450826270664
0,q2_z_5_11,0.05046860345763292
0,cl_18,0.04942012835048549
0,q1_z_8,0.048253956801721454
0,q2_z_7_12,0.04802887885169551
0,q2_z_10_19,0.04764991935696246
0,q1_z_5,0.04744286151120516
0,q2_z_5_14,0.04661822629757477
0,q1_z_17,0.04588182431535992
0,q2_z_2_3,0.04378254003280276
0,q2_z_2_17,0.04297115091444693
0,q2_z_5_15,0.041576365129119726
0,q2_z_3_13,0.04156015386082637
0,cl_17,0.04081090528380392
0,q2_z_7_15,0.04024029799549297
0,q2_z_14_18,0.039881511621394444
0,q1_z_2,0.03928315243578353
0,q1_z_6,0.0383295437432265
0,q2_z_2_7,0.036945094298922836
0,q1_z_16,0.03666484362288148
0,q2_z_17_18,0.03661138410836362
0,cl_15,0.035899247511428506
0,q2_z_10_17,0.03565334754058762
0,q2_z_14_19,0.035401535487473726
0,q2_z_1_6,0.034506450340109907
0,q1_z_15,0.03445853382681859
0,q2_z_2_6,0.03397362182651909
0,q2_z_8_11,0.03366177391975873
0,cl_16,0.03353483354910429
0,q2_z_10_15,0.03321332522218147
0,q2_z_2_4,0.03307766140828196
0,q2_z_0_19,0.03294341729917384
0,q2_z_8_16,0.03254816116562483
0,q2_z_10_14,0.0325402026014001
0,q2_z_2_16,0.03251534000693533
0,q2_z_6_13,0.03246083250973701
0,q2_z_5_9,0.0319376090131125
0,q2_z_1_11,0.03143173998112913
0,q2_z_2_14,0.03140769076819199
0,q2_z_5_8,0.030148368642206914
0,q2_z_4_8,0.02817353731396997
0,q2_z_13_16,0.028109214433635545
0,q2_z_2_11,0.027704088885117613
0,q2_z_3_17,0.0275664473030366
0,q2_z_1_14,0.02739643545759776
0,q2_z_11_17,0.027097988732723788
0,q1_z_9,0.026306141114468384
0,q1_z_13,0.026249487135107205
0,q2_z_3_14,0.02507237952893206
0,q2_z_2_15,0.024999242976078976
0,q2_z_7_9,0.024619053461092655
0,q2_z_3_7,0.024198940839282684
0,cl_0,0.02351006361434373
0,q1_z_12,0.022349640567210567
0,q2_z_9_12,0.02206865349851535
0,q2_z_7_14,0.019525109041199955
0,q2_z_4_19,0.01891723576886038
0,q2_z_0_14,0.018605267485171332
0,q2_z_5_13,0.018346731661417526
0,q2_z_17_19,0.018101598339625716
0,q2_z_8_9,0.0179867391261521
0,cl_19,0.01655376813037668
0,q2_z_13_18,0.0163530372776132
0,cl_4,0.015929732003676523
0,q2_z_3_8,0.015449763807813058
0,q2_z_0_13,0.015381809272437106
0,q2_z_4_5,0.01502545341043018
0,q2_z_6_10,0.014621954736676207
0,cl_8,0.013840442798852068
0,q2_z_9_13,0.01382694641099261
0,q2_z_0_9,0.013641371348620819
0,q2_z_0_1,0.01328072006936558
0,q2_z_6_17,0.012894722865566637
0,q2_z_4_16,0.012460878807311851
0,q2_z_13_14,0.012428254427991656
0,q2_z_7_17,0.011808817489163221
0,q2_z_11_12,0.011201885610502947
0,q2_z_5_12,0.010913056420961543
0,cl_7,0.010371357745308033
0,q2_z_1_19,0.010318272346672198
0,q2_z_4_6,0.009858863564032018
0,q2_z_2_19,0.009608450283231438
0,q2_z_6_14,0.009130347796496973
0,q2_z_12_17,0.008864809436018542
0,q2_z_13_17,0.008481466645624698
0,q2_z_1_13,0.008462497823198408
0,q2_z_5_10,0.007415604547344738
0,q2_z_6_15,0.006950687273839043
0,q1_z_7,0.006793611290849191
0,q2_z_11_13,0.006739745815226309
0,q2_z_3_10,0.005808042254418949
0,q2_z_4_10,0.005545624348266
0,q2_z_12_15,0.005201076093915462
0,q2_z_14_17,0.004524666737547299
0,q2_z_3_16,0.003718967027935809
0,cl_9,0.0025481456207525352
0,q2_z_6_7,0.0025117390908041487
0,cl_5,0.002484298688766359
0,q2_z_8_13,0.0012042433948676937
0,cl_6,0.0006764007275926376
0,q2_z_2_13,0.0005668197550899476
0,q2_z_11_18,5.197189181928721e-05
1,q1_z_18,0.3826202402678403
1,q2_z_8_9,0.34343773620069856
1,q2_z_7_16,0.3047729774565069
1,q2_z_15_16,0.2849537550144491
1,q2_z_10_17,0.274990205809419
1,q2_z_5_15,0.2685090516196098
1,q2_z_14_18,0.258173397892238
1,q2_z_4_14,0.23798105401111316
