AUC,F1 Macro,Precision Macro,Recall Macro,Accuracy,MCC,model_type
0.5061576354679803,0.5122346459244855,0.5151828847481021,0.5135467980295567,0.5930232558139535,0.028683059333939664,Classical_orig
0.5870927318295739,0.4115384615384615,0.4052511415525114,0.44799498746867167,0.5764705882352941,-0.140391104716655,Classical_orig
0.6126847290640394,0.5636045494313211,0.5903665814151748,0.5652709359605912,0.6627906976744186,0.1536009290144746,Classical_orig
0.5457393483709273,0.5565217391304348,0.5571519795657727,0.556077694235589,0.611764705882353,0.11322457745645206,Classical_orig
0.5886699507389163,0.5770491803278688,0.5866477272727273,0.5751231527093597,0.6511627906976745,0.16135985185699736,Classical_orig
0.6234335839598998,0.584419817470665,0.5898224043715847,0.5823934837092731,0.6470588235294118,0.172055581848633,Classical_orig
0.6853448275862069,0.621978021978022,0.689484126984127,0.6176108374384237,0.7209302325581395,0.29856581757389294,Q_1body
0.7330827067669172,0.6324165369313268,0.6606858054226475,0.6262531328320802,0.7058823529411765,0.2848654864054634,Q_1body
0.6995073891625615,0.645766590389016,0.6445856019358742,0.6471674876847291,0.686046511627907,0.2917416651236974,Q_1body
0.7612781954887218,0.6324165369313268,0.6606858054226475,0.6262531328320802,0.7058823529411765,0.2848654864054634,Q_1body
0.6003694581280787,0.5113636363636364,0.5529279279279279,0.5289408866995073,0.6511627906976745,0.07827595200064588,Q_1body
0.7951127819548872,0.6573133365586196,0.6633333333333333,0.6535087719298245,0.7058823529411765,0.31668974985120485,Q_1body
0.5988300492610837,0.5488524590163935,0.5561079545454546,0.5486453201970444,0.627906976744186,0.10448711718608845,Q_2body
0.6278195488721805,0.5202386711820673,0.5216666666666667,0.5203634085213033,0.5882352941176471,0.04200986477618024,Q_2body
0.6206896551724137,0.5904761904761905,0.5891203703703703,0.5948275862068966,0.627906976744186,0.1838593984988186,Q_2body
0.506265664160401,0.4922341696535245,0.4950980392156863,0.49467418546365916,0.5294117647058824,-0.010218988991416097,Q_2body
0.6160714285714286,0.4440041710114703,0.4783001808318264,0.49261083743842365,0.6395348837209303,-0.025325362101296427,Q_2body
0.4918546365914787,0.4559764746583636,0.4573365231259968,0.46647869674185466,0.5647058823529412,-0.07563426065852254,Q_2body
0.6092980295566502,0.6142167011732229,0.6454248366013072,0.6096059113300493,0.6976744186046512,0.25250284549453916,SHAP50
0.6318922305764411,0.5567144719687093,0.5607923497267759,0.5557644110275689,0.6235294117647059,0.11644826452112804,SHAP50
0.5658866995073891,0.48678601875532823,0.59375,0.5277093596059114,0.6744186046511628,0.10193630291616794,SHAP50
0.5664160401002506,0.49282373810675695,0.4933333333333333,0.49373433583959897,0.5647058823529412,-0.012926112238824687,SHAP50
0.6801108374384237,0.5597066555970666,0.578048780487805,0.5886699507389163,0.5697674418604651,0.166380065165105,SHAP50
0.513157894736842,0.44805194805194803,0.45108695652173914,0.46616541353383456,0.5764705882352941,-0.08136221724826642,SHAP50
