AUC,F1 Macro,Precision Macro,Recall Macro,Accuracy,MCC,model_type
0.5301724137931034,0.5055167055167056,0.5056497175141242,0.5055418719211823,0.5697674418604651,0.011191069806615826,Classical_orig
0.5902255639097744,0.5096153846153846,0.5507990867579908,0.5278822055137844,0.6470588235294118,0.07526992963724274,Classical_orig
0.6422413793103449,0.6147336983573918,0.6311355311355311,0.6102216748768473,0.686046511627907,0.24044939490564912,Classical_orig
0.5639097744360902,0.49404761904761907,0.49404761904761907,0.49404761904761907,0.5529411764705883,-0.011904761904761904,Classical_orig
0.564039408866995,0.5488524590163935,0.5561079545454546,0.5486453201970444,0.627906976744186,0.10448711718608845,Classical_orig
0.5701754385964912,0.5386334610472541,0.5397653194263364,0.5382205513784462,0.6,0.07797056968407018,Classical_orig
0.5406403940886699,0.5274725274725275,0.5615079365079365,0.5381773399014778,0.6511627906976745,0.09691665282503333,Q_1body
0.5294486215538847,0.5027709359605912,0.503030303030303,0.5031328320802005,0.5529411764705883,0.006162282222054464,Q_1body
0.6440886699507389,0.5743212839358032,0.5733137829912024,0.5769704433497538,0.6162790697674418,0.1502397334992375,Q_1body
0.6015037593984962,0.4842434918770797,0.5196560196560196,0.5100250626566416,0.6352941176470588,0.028075101327103058,Q_1body
0.6366995073891625,0.5837870538415003,0.5827380952380952,0.5855911330049262,0.627906976744186,0.16830504822016543,Q_1body
0.4931077694235589,0.4408888888888889,0.4411764705882353,0.45739348370927313,0.5647058823529412,-0.10012523486435176,Q_1body
0.4408866995073891,0.4078688524590164,0.40340909090909094,0.41625615763546797,0.5116279069767442,-0.17987655616845608,Q_2body
0.4492481203007519,0.4485294117647059,0.5021097046413502,0.5006265664160401,0.6470588235294118,0.0022994521747876965,Q_2body
0.5116995073891626,0.42204301075268813,0.4181818181818182,0.43349753694581283,0.5348837209302325,-0.14752776841699203,Q_2body
0.6528822055137845,0.5565217391304348,0.5571519795657727,0.556077694235589,0.611764705882353,0.11322457745645206,Q_2body
0.5563423645320197,0.5712609970674487,0.5712669683257918,0.5775862068965517,0.6046511627906976,0.1487189799509785,Q_2body
0.5081453634085213,0.4922341696535245,0.4950980392156863,0.49467418546365916,0.5294117647058824,-0.010218988991416097,Q_2body
0.5689655172413793,0.5500237830981449,0.5524590163934426,0.5492610837438424,0.6162790697674418,0.10166981852402367,SHAP50
0.5225563909774436,0.5231416549789621,0.5377280265339967,0.5285087719298245,0.6235294117647059,0.06559206366078386,SHAP50
0.5227832512315271,0.443504230960677,0.4421245421245421,0.4513546798029557,0.5465116279069767,-0.10612012400863843,SHAP50
0.6221804511278195,0.44088379153314217,0.43936011904761907,0.44893483709273185,0.5411764705882353,-0.11129394232411181,SHAP50
0.5520320197044335,0.5808595480726628,0.5800457404230989,0.5862068965517242,0.6162790697674418,0.16613843461475436,SHAP50
0.5021929824561403,0.43799387195613615,0.43666666666666665,0.44047619047619047,0.5176470588235295,-0.12279806626883454,SHAP50
