AUC,F1 Macro,Precision Macro,Recall Macro,Accuracy,qc,model_type,num_steps,h_scale,theta_j
0.7333333333333334,0.5502645502645502,0.6166666666666667,0.5583333333333333,0.7058823529411765,QC,Q_1body,,,
0.6363636363636364,0.5142857142857142,0.5208333333333333,0.5227272727272727,0.5294117647058824,QC,Q_1body,,,
0.5303030303030303,0.5296442687747036,0.5333333333333333,0.5303030303030303,0.5882352941176471,QC,Q_1body,,,
0.8181818181818181,0.6222222222222222,0.6904761904761905,0.6212121212121212,0.7058823529411765,QC,Q_1body,,,
0.8333333333333334,0.6640316205533596,0.675,0.6590909090909092,0.7058823529411765,QC,Q_1body,,,
0.49999999999999994,0.43956043956043955,0.44285714285714284,0.43939393939393934,0.47058823529411764,QC,Q_1body,,,
0.5833333333333334,0.5,0.5,0.5,0.5555555555555556,QC,Q_1body,,,
0.8833333333333333,0.6886446886446886,0.6944444444444444,0.7333333333333334,0.7058823529411765,QC,Q_1body,,,
0.7166666666666667,0.6640316205533596,0.6590909090909092,0.675,0.7058823529411765,QC,Q_1body,,,
0.55,0.4711111111111111,0.47115384615384615,0.475,0.5882352941176471,QC,Q_1body,,,
0.8,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.7647058823529411,QC,Q_1body,,,
0.25757575757575757,0.43333333333333335,0.4326923076923077,0.44696969696969696,0.5294117647058824,QC,Q_1body,,,
0.6969696969696969,0.43333333333333335,0.4326923076923077,0.44696969696969696,0.5294117647058824,QC,Q_1body,,,
0.6363636363636362,0.4711111111111111,0.48809523809523814,0.49242424242424243,0.5882352941176471,QC,Q_1body,,,
0.712121212121212,0.6640316205533596,0.675,0.6590909090909092,0.7058823529411765,QC,Q_1body,,,
0.5303030303030303,0.34615384615384615,0.3,0.4090909090909091,0.5294117647058824,QC,Q_1body,,,
0.38888888888888895,0.3076923076923077,0.2857142857142857,0.3333333333333333,0.4444444444444444,QC,Q_1body,,,
0.6333333333333333,0.5096153846153846,0.5238095238095238,0.5166666666666667,0.6470588235294118,QC,Q_1body,,,
0.6666666666666666,0.5296442687747036,0.5303030303030303,0.5333333333333333,0.5882352941176471,QC,Q_1body,,,
0.5666666666666667,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5294117647058824,QC,Q_1body,,,
0.65,0.5502645502645502,0.6166666666666667,0.5583333333333333,0.7058823529411765,QC,Q_1body,,,
0.40909090909090906,0.37037037037037035,0.3125,0.45454545454545453,0.5882352941176471,QC,Q_1body,,,
0.4242424242424242,0.43956043956043955,0.44285714285714284,0.43939393939393934,0.47058823529411764,QC,Q_1body,,,
0.9090909090909091,0.7166666666666667,0.7596153846153846,0.7045454545454546,0.7647058823529411,QC,Q_1body,,,
0.8181818181818181,0.6886446886446886,0.6857142857142857,0.696969696969697,0.7058823529411765,QC,Q_1body,,,
0.5606060606060606,0.43956043956043955,0.44285714285714284,0.43939393939393934,0.47058823529411764,QC,Q_1body,,,
0.625,0.6989966555183946,0.6948051948051948,0.7083333333333333,0.7222222222222222,QC,Q_1body,,,
0.7166666666666666,0.6136363636363636,0.6142857142857143,0.6333333333333333,0.6470588235294118,QC,Q_1body,,,
0.6166666666666667,0.4711111111111111,0.47115384615384615,0.475,0.5882352941176471,QC,Q_1body,,,
0.38333333333333336,0.32,0.3076923076923077,0.3333333333333333,0.47058823529411764,QC,Q_1body,,,
0.7833333333333333,0.7301587301587301,0.9,0.7,0.8235294117647058,QC,Q_1body,,,
0.5303030303030303,0.5641025641025641,0.5642857142857143,0.5681818181818181,0.5882352941176471,QC,Q_1body,,,
0.6212121212121212,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6470588235294118,QC,Q_1body,,,
0.4545454545454545,0.3952569169960475,0.3916666666666667,0.4015151515151515,0.47058823529411764,QC,Q_1body,,,
0.6363636363636364,0.5641025641025641,0.5642857142857143,0.5681818181818181,0.5882352941176471,QC,Q_1body,,,
0.43939393939393945,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.5294117647058824,QC,Q_1body,,,
0.5555555555555556,0.5418181818181818,0.5461538461538462,0.5416666666666666,0.6111111111111112,QC,Q_1body,,,
0.7166666666666666,0.575,0.575,0.575,0.6470588235294118,QC,Q_1body,,,
0.6,0.6222222222222222,0.6346153846153846,0.6166666666666667,0.7058823529411765,QC,Q_1body,,,
0.6,0.5502645502645502,0.6166666666666667,0.5583333333333333,0.7058823529411765,QC,Q_1body,,,
0.7,0.4711111111111111,0.47115384615384615,0.475,0.5882352941176471,QC,Q_1body,,,
0.696969696969697,0.6640316205533596,0.675,0.6590909090909092,0.7058823529411765,QC,Q_1body,,,
0.6969696969696969,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.5294117647058824,QC,Q_1body,,,
0.6363636363636364,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6470588235294118,QC,Q_1body,,,
0.6818181818181818,0.575,0.5961538461538461,0.5757575757575758,0.6470588235294118,QC,Q_1body,,,
0.6060606060606061,0.5641025641025641,0.5642857142857143,0.5681818181818181,0.5882352941176471,QC,Q_1body,,,
0.513888888888889,0.5566502463054187,0.8529411764705883,0.5833333333333334,0.7222222222222222,QC,Q_2body,,,
0.6333333333333333,0.5502645502645502,0.6166666666666667,0.5583333333333333,0.7058823529411765,QC,Q_2body,,,
0.3333333333333333,0.37037037037037035,0.3333333333333333,0.4166666666666667,0.5882352941176471,QC,Q_2body,,,
0.30000000000000004,0.32,0.3076923076923077,0.3333333333333333,0.47058823529411764,QC,Q_2body,,,
0.5333333333333333,0.5096153846153846,0.5238095238095238,0.5166666666666667,0.6470588235294118,QC,Q_2body,,,
0.5151515151515151,0.5641025641025641,0.5642857142857143,0.5681818181818181,0.5882352941176471,QC,Q_2body,,,
0.43939393939393945,0.575,0.5961538461538461,0.5757575757575758,0.6470588235294118,QC,Q_2body,,,
0.6818181818181819,0.6222222222222222,0.6904761904761905,0.6212121212121212,0.7058823529411765,QC,Q_2body,,,
0.7272727272727273,0.6640316205533596,0.675,0.6590909090909092,0.7058823529411765,QC,Q_2body,,,
0.6212121212121212,0.7166666666666667,0.7596153846153846,0.7045454545454546,0.7647058823529411,QC,Q_2body,,,
0.5694444444444444,0.5178571428571428,0.59375,0.5416666666666666,0.6666666666666666,QC,Q_2body,,,
0.5833333333333333,0.575,0.575,0.575,0.6470588235294118,QC,Q_2body,,,
0.5833333333333333,0.5096153846153846,0.5238095238095238,0.5166666666666667,0.6470588235294118,QC,Q_2body,,,
0.5,0.5296442687747036,0.5303030303030303,0.5333333333333333,0.5882352941176471,QC,Q_2body,,,
0.5333333333333333,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5294117647058824,QC,Q_2body,,,
0.4090909090909091,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.5294117647058824,QC,Q_2body,,,
0.6666666666666666,0.4711111111111111,0.48809523809523814,0.49242424242424243,0.5882352941176471,QC,Q_2body,,,
0.7575757575757576,0.7166666666666667,0.7596153846153846,0.7045454545454546,0.7647058823529411,QC,Q_2body,,,
0.6212121212121212,0.5502645502645502,0.84375,0.5833333333333334,0.7058823529411765,QC,Q_2body,,,
0.6818181818181819,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6470588235294118,QC,Q_2body,,,
0.4722222222222222,0.5,0.5,0.5,0.5555555555555556,QC,Q_2body,,,
0.7666666666666666,0.7733333333333333,0.7980769230769231,0.7583333333333333,0.8235294117647058,QC,Q_2body,,,
0.48333333333333334,0.4711111111111111,0.47115384615384615,0.475,0.5882352941176471,QC,Q_2body,,,
0.6833333333333333,0.6730769230769231,0.7261904761904762,0.6583333333333333,0.7647058823529411,QC,Q_2body,,,
0.5,0.4711111111111111,0.47115384615384615,0.475,0.5882352941176471,QC,Q_2body,,,
0.5454545454545454,0.43333333333333335,0.4326923076923077,0.44696969696969696,0.5294117647058824,QC,Q_2body,,,
0.2727272727272727,0.2916666666666667,0.2692307692307692,0.3181818181818182,0.4117647058823529,QC,Q_2body,,,
0.5454545454545454,0.37037037037037035,0.3125,0.45454545454545453,0.5882352941176471,QC,Q_2body,,,
0.5303030303030303,0.43333333333333335,0.4326923076923077,0.44696969696969696,0.5294117647058824,QC,Q_2body,,,
0.4545454545454545,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.5294117647058824,QC,Q_2body,,,
0.5,0.6727272727272727,0.6846153846153846,0.6666666666666667,0.7222222222222222,QC,Q_2body,,,
0.45,0.4711111111111111,0.47115384615384615,0.475,0.5882352941176471,QC,Q_2body,,,
0.8,0.8583333333333334,0.8583333333333334,0.8583333333333334,0.8823529411764706,QC,Q_2body,,,
0.6166666666666667,0.6222222222222222,0.6346153846153846,0.6166666666666667,0.7058823529411765,QC,Q_2body,,,
0.48333333333333334,0.575,0.575,0.575,0.6470588235294118,QC,Q_2body,,,
0.030303030303030307,0.32,0.2857142857142857,0.36363636363636365,0.47058823529411764,QC,Q_2body,,,
0.5909090909090909,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6470588235294118,QC,Q_2body,,,
0.30303030303030304,0.4711111111111111,0.48809523809523814,0.49242424242424243,0.5882352941176471,QC,Q_2body,,,
0.7424242424242423,0.7166666666666667,0.7596153846153846,0.7045454545454546,0.7647058823529411,QC,Q_2body,,,
0.6818181818181819,0.7424242424242424,0.7424242424242424,0.7424242424242424,0.7647058823529411,QC,Q_2body,,,
0.5555555555555556,0.6493506493506493,0.65,0.6666666666666666,0.6666666666666666,QC,Q_2body,,,
0.3,0.37037037037037035,0.3333333333333333,0.4166666666666667,0.5882352941176471,QC,Q_2body,,,
0.6666666666666667,0.37037037037037035,0.3333333333333333,0.4166666666666667,0.5882352941176471,QC,Q_2body,,,
0.41666666666666663,0.48484848484848486,0.4928571428571428,0.4916666666666667,0.5294117647058824,QC,Q_2body,,,
0.5833333333333333,0.5952380952380952,0.875,0.6,0.7647058823529411,QC,Q_2body,,,
0.6666666666666666,0.5641025641025641,0.5642857142857143,0.5681818181818181,0.5882352941176471,QC,Q_2body,,,
0.7575757575757576,0.575,0.5961538461538461,0.5757575757575758,0.6470588235294118,QC,Q_2body,,,
0.6969696969696969,0.5502645502645502,0.84375,0.5833333333333334,0.7058823529411765,QC,Q_2body,,,
0.6363636363636365,0.6222222222222222,0.6904761904761905,0.6212121212121212,0.7058823529411765,QC,Q_2body,,,
0.36363636363636365,0.43333333333333335,0.4326923076923077,0.44696969696969696,0.5294117647058824,QC,Q_2body,,,
0.4722222222222223,0.3793103448275862,0.3235294117647059,0.4583333333333333,0.6111111111111112,QC+CL,SHAP50,,,
0.4666666666666667,0.37037037037037035,0.3333333333333333,0.4166666666666667,0.5882352941176471,QC+CL,SHAP50,,,
0.5166666666666666,0.5096153846153846,0.5238095238095238,0.5166666666666667,0.6470588235294118,QC+CL,SHAP50,,,
0.41666666666666663,0.4711111111111111,0.47115384615384615,0.475,0.5882352941176471,QC+CL,SHAP50,,,
0.7833333333333334,0.6222222222222222,0.6346153846153846,0.6166666666666667,0.7058823529411765,QC+CL,SHAP50,,,
0.48484848484848486,0.4631578947368421,0.47916666666666663,0.4772727272727273,0.47058823529411764,QC+CL,SHAP50,,,
0.5909090909090908,0.4711111111111111,0.48809523809523814,0.49242424242424243,0.5882352941176471,QC+CL,SHAP50,,,
0.8484848484848485,0.7166666666666667,0.7596153846153846,0.7045454545454546,0.7647058823529411,QC+CL,SHAP50,,,
0.7727272727272727,0.6357142857142857,0.6388888888888888,0.6515151515151515,0.6470588235294118,QC+CL,SHAP50,,,
0.5303030303030303,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.5294117647058824,QC+CL,SHAP50,,,
0.7361111111111112,0.48148148148148145,0.5,0.5,0.6111111111111112,QC+CL,SHAP50,,,
0.6666666666666667,0.6136363636363636,0.6142857142857143,0.6333333333333333,0.6470588235294118,QC+CL,SHAP50,,,
0.7166666666666667,0.575,0.575,0.575,0.6470588235294118,QC+CL,SHAP50,,,
0.5333333333333333,0.5296442687747036,0.5303030303030303,0.5333333333333333,0.5882352941176471,QC+CL,SHAP50,,,
0.6833333333333333,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.7647058823529411,QC+CL,SHAP50,,,
0.5,0.43333333333333335,0.4326923076923077,0.44696969696969696,0.5294117647058824,QC+CL,SHAP50,,,
0.7272727272727272,0.4711111111111111,0.48809523809523814,0.49242424242424243,0.5882352941176471,QC+CL,SHAP50,,,
0.8636363636363636,0.6640316205533596,0.675,0.6590909090909092,0.7058823529411765,QC+CL,SHAP50,,,
0.7575757575757576,0.37037037037037035,0.3125,0.45454545454545453,0.5882352941176471,QC+CL,SHAP50,,,
0.6060606060606061,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.5294117647058824,QC+CL,SHAP50,,,
0.4722222222222222,0.3076923076923077,0.2857142857142857,0.3333333333333333,0.4444444444444444,QC+CL,SHAP50,,,
0.7666666666666667,0.7984189723320159,0.7878787878787878,0.8166666666666667,0.8235294117647058,QC+CL,SHAP50,,,
0.6166666666666667,0.6222222222222222,0.6346153846153846,0.6166666666666667,0.7058823529411765,QC+CL,SHAP50,,,
0.8333333333333333,0.6730769230769231,0.7261904761904762,0.6583333333333333,0.7647058823529411,QC+CL,SHAP50,,,
0.7833333333333333,0.5502645502645502,0.6166666666666667,0.5583333333333333,0.7058823529411765,QC+CL,SHAP50,,,
0.43939393939393945,0.34615384615384615,0.3,0.4090909090909091,0.5294117647058824,QC+CL,SHAP50,,,
0.18181818181818182,0.315018315018315,0.3214285714285714,0.3106060606060606,0.35294117647058826,QC+CL,SHAP50,,,
0.7575757575757576,0.7733333333333333,0.8928571428571428,0.75,0.8235294117647058,QC+CL,SHAP50,,,
0.6666666666666666,0.575,0.5961538461538461,0.5757575757575758,0.6470588235294118,QC+CL,SHAP50,,,
0.696969696969697,0.6640316205533596,0.675,0.6590909090909092,0.7058823529411765,QC+CL,SHAP50,,,
0.6666666666666667,0.5846153846153846,0.6071428571428572,0.5833333333333334,0.6666666666666666,QC+CL,SHAP50,,,
0.65,0.5096153846153846,0.5238095238095238,0.5166666666666667,0.6470588235294118,QC+CL,SHAP50,,,
0.8500000000000001,0.7301587301587301,0.9,0.7,0.8235294117647058,QC+CL,SHAP50,,,
0.5,0.4711111111111111,0.47115384615384615,0.475,0.5882352941176471,QC+CL,SHAP50,,,
0.5333333333333332,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5294117647058824,QC+CL,SHAP50,,,
0.40909090909090906,0.43333333333333335,0.4326923076923077,0.44696969696969696,0.5294117647058824,QC+CL,SHAP50,,,
0.7121212121212122,0.575,0.5961538461538461,0.5757575757575758,0.6470588235294118,QC+CL,SHAP50,,,
0.5909090909090908,0.575,0.5961538461538461,0.5757575757575758,0.6470588235294118,QC+CL,SHAP50,,,
0.7727272727272727,0.6640316205533596,0.675,0.6590909090909092,0.7058823529411765,QC+CL,SHAP50,,,
0.6060606060606061,0.5641025641025641,0.5642857142857143,0.5681818181818181,0.5882352941176471,QC+CL,SHAP50,,,
0.625,0.5846153846153846,0.6071428571428572,0.5833333333333334,0.6666666666666666,QC+CL,SHAP50,,,
0.5666666666666667,0.6730769230769231,0.7261904761904762,0.6583333333333333,0.7647058823529411,QC+CL,SHAP50,,,
0.7666666666666667,0.37037037037037035,0.3333333333333333,0.4166666666666667,0.5882352941176471,QC+CL,SHAP50,,,
0.4666666666666667,0.5296442687747036,0.5303030303030303,0.5333333333333333,0.5882352941176471,QC+CL,SHAP50,,,
0.7000000000000001,0.39285714285714285,0.34375,0.4583333333333333,0.6470588235294118,QC+CL,SHAP50,,,
0.7424242424242424,0.6886446886446886,0.6857142857142857,0.696969696969697,0.7058823529411765,QC+CL,SHAP50,,,
0.7424242424242425,0.5296442687747036,0.5333333333333333,0.5303030303030303,0.5882352941176471,QC+CL,SHAP50,,,
0.5757575757575758,0.6222222222222222,0.6904761904761905,0.6212121212121212,0.7058823529411765,QC+CL,SHAP50,,,
0.8333333333333334,0.8712121212121212,0.8712121212121212,0.8712121212121212,0.8823529411764706,QC+CL,SHAP50,,,
0.6818181818181818,0.5296442687747036,0.5333333333333333,0.5303030303030303,0.5882352941176471,QC+CL,SHAP50,,,
