AUC,F1 Macro,Precision Macro,Recall Macro,Accuracy,MCC,model_type
0.5609605911330049,0.5233990147783252,0.5233990147783252,0.5233990147783252,0.5813953488372093,0.046798029556650245,Classical_orig
0.6660401002506265,0.6324165369313268,0.6606858054226475,0.6262531328320802,0.7058823529411765,0.2848654864054634,Classical_orig
0.5492610837438424,0.5411173885750157,0.5423076923076923,0.5406403940886699,0.6046511627906976,0.08293132793744004,Classical_orig
0.662280701754386,0.5381151995031828,0.5378694581280787,0.5385338345864662,0.5882352941176471,0.0764004040666408,Classical_orig
0.6096059113300493,0.5576572092251535,0.5681318681318681,0.5572660098522167,0.6395348837209303,0.12492622193421993,Classical_orig
0.6829573934837093,0.6573133365586196,0.6633333333333333,0.6535087719298245,0.7058823529411765,0.31668974985120485,Classical_orig
0.5548029556650247,0.4954812113524655,0.49606557377049176,0.4963054187192118,0.5697674418604651,-0.007625236389301775,Q_1body
0.5225563909774436,0.5339383626394404,0.5779914529914529,0.5457393483709273,0.6588235294117647,0.11945339238934774,Q_1body
0.7235221674876847,0.6052459016393442,0.6171875,0.6016009852216748,0.6744186046511628,0.21823258652790628,Q_1body
0.6109022556390977,0.5183333333333333,0.523088023088023,0.5200501253132832,0.6,0.043031047217135625,Q_1body
0.5985221674876847,0.5523423944476575,0.626060606060606,0.5640394088669951,0.686046511627907,0.17969804332308517,Q_1body
0.6171679197994987,0.5473057644110275,0.5473057644110275,0.5473057644110275,0.6,0.09461152882205513,Q_1body
0.5135467980295566,0.4720424755267961,0.4736263736263736,0.47783251231527096,0.5697674418604651,-0.04835853752292384,Q_2body
0.5075187969924813,0.4408888888888889,0.4411764705882353,0.45739348370927313,0.5647058823529412,-0.10012523486435176,Q_2body
0.4821428571428571,0.5007007007007007,0.5663780663780664,0.5283251231527094,0.6627906976744186,0.08672178284139336,Q_2body
0.568295739348371,0.5175181053043648,0.5718673218673218,0.5366541353383458,0.6588235294117647,0.10264958922722056,Q_2body
0.604679802955665,0.558974358974359,0.5596359070935342,0.5584975369458128,0.6162790697674418,0.11812795906983373,Q_2body
0.45426065162907275,0.4509688784497945,0.46744471744471744,0.4833959899749373,0.611764705882353,-0.046499386573014445,Q_2body
0.49014778325123154,0.5005807200929152,0.5051282051282051,0.5043103448275862,0.5930232558139535,0.009403048962790747,SHAP50
0.5482456140350876,0.4787157287157287,0.4895833333333333,0.49279448621553884,0.6,-0.01732713885842711,SHAP50
0.5369458128078818,0.48082386363636365,0.4919642857142857,0.4944581280788177,0.6046511627906976,-0.013346594976493924,SHAP50
0.6303258145363408,0.575,0.6478310502283104,0.581140350877193,0.6941176470588235,0.2190439525398412,SHAP50
0.6126847290640394,0.5648809523809524,0.5642361111111112,0.5683497536945813,0.6046511627906976,0.1325220339829147,SHAP50
0.5112781954887218,0.45522798022340233,0.46190476190476193,0.474937343358396,0.5882352941176471,-0.061798636621242874,SHAP50
