AUC,F1 Macro,Precision Macro,Recall Macro,Accuracy,MCC,model_type
0.5172413793103449,0.4969211822660099,0.4969211822660099,0.4969211822660099,0.5581395348837209,-0.006157635467980296,Classical_orig
0.5764411027568923,0.5423076923076923,0.5993150684931507,0.5545112781954887,0.6705882352941176,0.147156941088542,Classical_orig
0.6360837438423645,0.5314102564102564,0.5342741935483871,0.5314039408866995,0.6046511627906976,0.06561538685804866,Classical_orig
0.575187969924812,0.5106060606060606,0.5114976415094339,0.5122180451127819,0.5529411764705883,0.02370474236543047,Classical_orig
0.5917487684729064,0.5576572092251535,0.5681318681318681,0.5572660098522167,0.6395348837209303,0.12492622193421993,Classical_orig
0.5939849624060151,0.501303780964798,0.5027322404371585,0.5025062656641603,0.5764705882352941,0.005233629866118114,Classical_orig
0.7093596059113301,0.679468481607519,0.6932367149758454,0.6724137931034483,0.7325581395348837,0.3650571187955957,Q_1body
0.6804511278195489,0.6516393442622951,0.676923076923077,0.6441102756892231,0.7176470588235294,0.3193520527015302,Q_1body
0.6785714285714286,0.6718101874896301,0.6941391941391941,0.6631773399014778,0.7325581395348837,0.3559725678770783,Q_1body
0.7268170426065163,0.6702648001349301,0.6923363095238095,0.661967418546366,0.7294117647058823,0.35299980479488224,Q_1body
0.7290640394088671,0.621978021978022,0.689484126984127,0.6176108374384237,0.7209302325581395,0.29856581757389294,Q_1body
0.775062656641604,0.753397465261872,0.7485065710872163,0.7606516290726817,0.7764705882352941,0.509013330234677,Q_1body
0.6003694581280788,0.5857031857031857,0.5866290018832392,0.5849753694581281,0.6395348837209303,0.17159640370144266,Q_2body
0.6754385964912281,0.6626984126984127,0.7205615942028986,0.6525689223057644,0.7411764705882353,0.36688333148060875,Q_2body
0.7309113300492611,0.6432719429235109,0.6626373626373626,0.6366995073891626,0.7093023255813954,0.2982109813913637,Q_2body
0.7431077694235588,0.6573133365586196,0.6633333333333333,0.6535087719298245,0.7058823529411765,0.31668974985120485,Q_2body
0.6348522167487685,0.5958515637660022,0.6042097998619738,0.5929802955665024,0.6627906976744186,0.1968700890647677,Q_2body
0.6422305764411027,0.5386334610472541,0.5397653194263364,0.5382205513784462,0.6,0.07797056968407018,Q_2body
0.562807881773399,0.5208211143695014,0.5226244343891403,0.5246305418719212,0.5581395348837209,0.04721237458761222,SHAP50
0.6901629072681704,0.6675358539765319,0.6769125683060109,0.6622807017543859,0.7176470588235294,0.3388775338311479,SHAP50
0.7875615763546798,0.6761957885929437,0.686046511627907,0.7118226600985222,0.686046511627907,0.39703333358837206,SHAP50
0.74968671679198,0.6471902937420179,0.6505867014341591,0.6447368421052632,0.6941176470588235,0.29526559995115104,SHAP50
0.6859605911330049,0.6760828625235404,0.6801282051282052,0.6730295566502462,0.7209302325581395,0.35308641137000985,SHAP50
0.6697994987468671,0.5476536042573779,0.55,0.5469924812030075,0.611764705882353,0.09694584179118516,SHAP50
