split,feature,mean_abs_shap
0,q2_z_41_155,8.052717573298645
0,q2_z_52_72,4.5753091348407064
0,q2_z_87_131,1.810369333636764
0,q2_z_87_106,1.6455712813869217
0,q2_z_28_121,1.0325674415929016
0,q2_z_129_140,0.8007571351245731
0,q2_z_13_107,0.7939557797866302
0,q2_z_27_146,0.35655641235739055
0,q2_z_0_143,0.21664171369988816
0,q2_z_49_59,0.19894106347306537
0,q2_z_72_112,0.1741824043400022
0,q1_z_13,0.1529785948521844
0,q2_z_16_141,0.1507293459104039
0,q2_z_65_81,0.1331752102635318
0,q2_z_12_146,0.12878781473074627
0,q2_z_126_133,0.12154074721821012
0,q2_z_34_72,0.11378981886344264
0,q2_z_45_141,0.09610006025275916
0,q2_z_14_117,0.09260359404156182
0,q2_z_17_37,0.08966513130408117
0,q2_z_47_137,0.0790677484485883
0,q1_z_129,0.07707272894644866
0,q2_z_13_55,0.07521619469424691
0,q2_z_77_92,0.07483156103047751
0,q2_z_59_73,0.07394956546043176
0,q2_z_55_72,0.06008930820758283
0,q2_z_1_68,0.05918039557297224
0,q2_z_82_124,0.05565648617668203
0,q2_z_100_114,0.053948637958314664
0,q2_z_39_70,0.050976768921103185
0,q2_z_3_103,0.04438733321497928
0,q2_z_11_22,0.0428938872898813
0,q2_z_6_65,0.03750997967322502
0,q2_z_25_142,0.035568495934879554
0,q2_z_52_137,0.035072191353758726
0,q2_z_55_144,0.03330270424970807
0,q2_z_90_129,0.03121931738941086
0,q2_z_37_72,0.030216222184820302
0,q2_z_4_7,0.026040569138835897
0,q2_z_1_34,0.02313549063345998
0,q2_z_139_141,0.020989405492990824
0,q2_z_83_155,0.020964258166665573
0,q2_z_117_147,0.020654733518260505
0,q2_z_12_152,0.01879868110023727
0,q2_z_14_153,0.01812303996409901
0,q2_z_65_102,0.01739738295409634
0,q2_z_6_34,0.01731774585060164
0,q2_z_69_110,0.01701482233557403
0,q2_z_102_153,0.01542963078945774
0,q2_z_19_124,0.014368979600835038
0,q2_z_42_66,0.014056945714506778
0,q2_z_23_154,0.013987289736376822
0,q2_z_57_149,0.01314021873067323
0,q2_z_67_116,0.01305601109437053
0,q2_z_111_126,0.012992938627955067
0,q2_z_7_73,0.012368367896436104
0,q2_z_130_145,0.012365921707322642
0,q2_z_50_110,0.012081324260534355
0,q2_z_14_21,0.011633679123088275
0,q2_z_15_147,0.011297131345644753
0,q2_z_16_124,0.011061610925432721
0,q2_z_12_67,0.010747755715933078
