split,feature,mean_abs_shap
0,q1_z_10,4.122178321345548
0,cl_56,3.7712784110266058
0,q1_z_52,1.3490597681570569
0,q2_z_10_21,1.1849720181131864
0,q2_z_15_48,1.1395911186176026
0,q2_z_5_49,0.9154246553767219
0,q2_z_21_43,0.7445974064495499
0,q2_z_5_52,0.5375572908337334
0,q2_z_54_55,0.3751150176593028
0,q2_z_11_35,0.3399605794104028
0,q2_z_10_43,0.32248764811399216
0,cl_54,0.24918704050544424
0,q2_z_50_59,0.2095878122589679
0,q2_z_10_36,0.20760189064001341
0,q2_z_44_54,0.20563914682177775
0,q2_z_17_57,0.18051522703663297
0,q2_z_10_42,0.17976111783307702
0,q2_z_32_39,0.16449172113892202
0,cl_50,0.14693576331287966
0,q2_z_35_43,0.1432139528763901
0,cl_40,0.1417912058399574
0,q2_z_32_47,0.1398577371825458
0,q2_z_26_47,0.1326526266630573
0,q2_z_17_53,0.1276055804661095
0,q2_z_38_47,0.12601780888847755
0,q2_z_10_20,0.12301284847014038
0,q2_z_9_26,0.12026922340303581
0,cl_13,0.11950167872005442
0,q2_z_30_52,0.11608404778696983
0,q2_z_11_23,0.11488455656253586
0,q2_z_3_52,0.11465847080783005
0,q2_z_11_16,0.11379239754973176
0,q2_z_25_58,0.11202384488807994
0,q2_z_2_16,0.10706088057973917
0,q2_z_2_41,0.10512653178133019
0,q2_z_7_10,0.10251160909696044
0,q2_z_27_43,0.10166581862290273
0,q2_z_39_59,0.09673212071619454
0,q2_z_13_17,0.09563801168053715
0,q2_z_8_37,0.0933161830600408
0,q2_z_44_50,0.09259333310719765
0,q2_z_2_10,0.08968614473261863
0,q2_z_33_43,0.08605225504226026
0,q2_z_15_52,0.0858015176929701
0,q2_z_9_23,0.08499283158192279
0,q2_z_45_57,0.08256215987927076
0,q2_z_1_55,0.08053711669136768
0,q2_z_30_39,0.08049838495938826
0,q2_z_25_53,0.07942357571688918
0,q2_z_3_49,0.07426685418190128
0,q2_z_5_20,0.07418874989928316
0,q2_z_17_27,0.07278838407177485
0,q2_z_26_30,0.07064794591783288
0,q2_z_10_46,0.06925957158800264
0,q2_z_22_31,0.06800521053207187
0,q2_z_11_22,0.06800424983804937
0,q1_z_20,0.06691511574653333
0,q2_z_15_35,0.06624132193710369
0,q2_z_9_48,0.06474347974569998
0,q2_z_37_43,0.06263714949075386
0,q2_z_9_17,0.06084068812716785
0,q2_z_7_22,0.060452488437222264
0,q2_z_23_59,0.056584878982810984
0,q2_z_52_57,0.05628672679335035
0,q2_z_5_54,0.05609421309753661
0,q2_z_9_57,0.055668472745245466
0,q2_z_44_59,0.0553556417736807
0,q2_z_7_37,0.05493804828772721
0,q2_z_1_10,0.05448771242285152
0,q2_z_12_22,0.05289172340691007
0,q2_z_9_33,0.05194116673266254
0,q1_z_17,0.048582384697991775
0,q2_z_28_33,0.04534562657210575
0,q2_z_28_41,0.04315245993786293
0,q2_z_3_22,0.04227835894205325
0,q2_z_42_46,0.041204779234059435
0,q2_z_10_41,0.04086755425137001
0,q2_z_35_45,0.040812079338770124
0,q2_z_6_10,0.04025148434316015
0,q2_z_25_54,0.03961928986573785
0,q2_z_6_9,0.03932548739903461
0,q2_z_44_53,0.03750934329459451
0,q2_z_15_36,0.03663722451330091
0,q2_z_1_54,0.03565381707607048
0,q2_z_10_53,0.03382924812298321
0,q2_z_8_50,0.03351087672745239
0,q2_z_0_26,0.032963900831180566
0,q2_z_17_50,0.032583848975161374
0,q2_z_0_57,0.03248623657071189
0,q2_z_14_43,0.031464688414916814
0,q2_z_30_50,0.03128239192945535
0,q2_z_27_42,0.031218758053619775
0,q2_z_29_43,0.0296687014850347
0,q2_z_19_25,0.02745899961573394
0,q2_z_7_48,0.02738461766416018
0,q2_z_16_22,0.02675972787594087
0,q2_z_43_52,0.026600176244449415
0,q2_z_36_57,0.026267645675736077
0,q2_z_26_50,0.02595508379282419
0,q2_z_9_16,0.025151203221633178
0,q2_z_2_19,0.025045482380779936
0,q2_z_46_47,0.024814634564789592
0,q2_z_14_15,0.0246736191949199
