AUC,F1 Macro,Precision Macro,Recall Macro,Accuracy,MCC,model_type
0.4464285714285714,0.47878787878787876,0.47865662272441933,0.479064039408867,0.5465116279069767,-0.04227737482499312,Classical_orig
0.49874686716791977,0.4678576881966713,0.4692353643966547,0.4677318295739349,0.5176470588235295,-0.0630148714112641,Classical_orig
0.5252463054187192,0.48809523809523814,0.4895833333333333,0.48891625615763545,0.5348837209302325,-0.021490059564796982,Classical_orig
0.5820802005012531,0.5565217391304348,0.5571519795657727,0.556077694235589,0.611764705882353,0.11322457745645206,Classical_orig
0.5492610837438423,0.5672178289000719,0.5700496414782129,0.5782019704433498,0.5930232558139535,0.14802729467833226,Classical_orig
0.4398496240601503,0.40559440559440557,0.4162933930571108,0.406328320802005,0.43529411764705883,-0.17709814716486416,Classical_orig
0.5511083743842363,0.5665322580645161,0.581060606060606,0.5658866995073891,0.6511627906976745,0.14616177056127913,Q_1body
0.6008771929824561,0.5565217391304348,0.5571519795657727,0.556077694235589,0.611764705882353,0.11322457745645206,Q_1body
0.4230295566502464,0.5743212839358032,0.5733137829912024,0.5769704433497538,0.6162790697674418,0.1502397334992375,Q_1body
0.6328320802005012,0.5551108374384236,0.5545454545454546,0.556390977443609,0.6,0.11092107999698035,Q_1body
0.5991379310344827,0.5145690312738367,0.5145190562613431,0.5147783251231527,0.5697674418604651,0.02929623415468091,Q_1body
0.581453634085213,0.49282373810675695,0.4933333333333333,0.49373433583959897,0.5647058823529412,-0.012926112238824687,Q_1body
0.5597290640394089,0.5233990147783252,0.5233990147783252,0.5233990147783252,0.5813953488372093,0.046798029556650245,Q_2body
0.6610275689223057,0.6121251629726205,0.6188524590163935,0.6090225563909775,0.6705882352941176,0.22766289917613797,Q_2body
0.33435960591133007,0.5951035781544256,0.5974358974358974,0.5935960591133005,0.6511627906976745,0.19099336131046799,Q_2body
0.6535087719298246,0.5567144719687093,0.5607923497267759,0.5557644110275689,0.6235294117647059,0.11644826452112804,Q_2body
0.6693349753694582,0.6098003629764065,0.6083333333333334,0.6120689655172413,0.6511627906976745,0.22037063867676335,Q_2body
0.6697994987468673,0.6316666666666666,0.6457431457431457,0.6265664160401002,0.6941176470588235,0.27163348555816863,Q_2body
0.5800492610837438,0.48678601875532823,0.59375,0.5277093596059114,0.6744186046511628,0.10193630291616794,SHAP50
0.5344611528822054,0.49908555171713065,0.564327485380117,0.5275689223057644,0.6588235294117647,0.0842244488630146,SHAP50
0.5782019704433498,0.4347417840375587,0.5892857142857143,0.5092364532019704,0.6744186046511628,0.05743460008059615,SHAP50
0.6083959899749374,0.5175181053043648,0.5718673218673218,0.5366541353383458,0.6588235294117647,0.10264958922722056,SHAP50
0.5227832512315271,0.5007007007007007,0.5663780663780664,0.5283251231527094,0.6627906976744186,0.08672178284139336,SHAP50
0.5513784461152882,0.5336313757366389,0.6264619883040936,0.5541979949874687,0.6823529411764706,0.16557760969660823,SHAP50
