AUC,F1 Macro,Precision Macro,Recall Macro,Accuracy,MCC,model_type
0.5738916256157636,0.5500237830981449,0.5524590163934426,0.5492610837438424,0.6162790697674418,0.10166981852402367,Classical_orig
0.5657894736842105,0.5594098883572567,0.6533333333333333,0.5720551378446115,0.6941176470588235,0.21022325722438134,Classical_orig
0.6083743842364532,0.5500237830981449,0.5524590163934426,0.5492610837438424,0.6162790697674418,0.10166981852402367,Classical_orig
0.6854636591478697,0.6102766798418973,0.6114303959131545,0.6093358395989975,0.6588235294117647,0.2207562990631384,Classical_orig
0.6354679802955665,0.5665322580645161,0.581060606060606,0.5658866995073891,0.6511627906976745,0.14616177056127913,Classical_orig
0.6798245614035088,0.5909020338456761,0.5902093596059113,0.5917919799498748,0.6352941176470588,0.18199445846768905,Classical_orig
0.48152709359605905,0.48765957446808506,0.49371563236449334,0.49507389162561577,0.5930232558139535,-0.011127888575462768,Q_1body
0.5488721804511278,0.5457321728508169,0.5454002389486261,0.5476190476190476,0.5882352941176471,0.09299281994671985,Q_1body
0.5714285714285714,0.5845410628019324,0.6102941176470589,0.583128078817734,0.6744186046511628,0.19150496708855497,Q_1body
0.6547619047619047,0.5935792349726776,0.6115384615384616,0.5908521303258145,0.6705882352941176,0.20133064192052993,Q_1body
0.5886699507389163,0.56797925781883,0.5745341614906833,0.5665024630541872,0.6395348837209303,0.14080774582115835,Q_1body
0.518170426065163,0.4982290436835891,0.5026041666666666,0.5021929824561404,0.5882352941176471,0.004779494455636703,Q_1body
0.5578817733990147,0.4860227491806439,0.5218181818181818,0.5110837438423645,0.6395348837209303,0.031101584421303202,Q_2body
0.387218045112782,0.4559764746583636,0.4573365231259968,0.46647869674185466,0.5647058823529412,-0.07563426065852254,Q_2body
0.5560344827586207,0.5169361702127659,0.5274941084053417,0.521551724137931,0.6162790697674418,0.04868451251764961,Q_2body
0.5983709273182957,0.5797472990294819,0.6238095238095238,0.581453634085213,0.6823529411764706,0.20084556901903935,Q_2body
0.5775862068965517,0.5291189646590343,0.5366300366300366,0.5307881773399015,0.6162790697674418,0.06716463544850534,Q_2body
0.4229323308270677,0.44805194805194803,0.45108695652173914,0.46616541353383456,0.5764705882352941,-0.08136221724826642,Q_2body
0.5332512315270935,0.4716067771364737,0.48946259220231825,0.4938423645320197,0.6162790697674418,-0.016110309245396554,SHAP50
0.46679197994987465,0.5114942528735632,0.5120599739243807,0.5115914786967418,0.5764705882352941,0.02364681211729997,SHAP50
0.5665024630541872,0.5046521931767833,0.5062893081761006,0.5067733990147784,0.5465116279069767,0.013053734148302127,SHAP50
0.6384711779448623,0.6516393442622951,0.676923076923077,0.6441102756892231,0.7176470588235294,0.3193520527015302,SHAP50
0.5455665024630542,0.5861954537912726,0.5996336996336996,0.583743842364532,0.6627906976744186,0.1826878084199345,SHAP50
0.43671679197994984,0.5013333333333333,0.5147058823529412,0.5106516290726817,0.611764705882353,0.02503130871608794,SHAP50
