q1_z_2,q1_z_5,q1_z_7,q1_z_1,q1_z_11,q1_z_0,q1_z_12,q1_z_3,q1_z_10,q1_z_8,q1_z_6,q1_z_9,q1_z_4,q2_z_0_2,q2_z_11_12,q2_z_3_4,q2_z_1_2,q2_z_5_6,q2_z_9_10,q2_z_7_8,q2_z_0_1,y,split,set
0.0513996438231514,1.919844252354052,0.1139276386955315,-0.7672691558535492,0.13646204342116944,1.6186245470778733,-2.0470491107851854,0.29382883251640546,1.9226039432804451,0.11007511141399369,0.30678538517652987,1.6384157426439199,0.7729424913446244,0.35761685571530294,-2.2584496580347935,0.2166787121753403,-5.46914802000493,0.13720941530235803,-2.8026593709719876,-0.29809737784315615,-6.260390228284038,1,4,train
0.8344185348928063,-0.9786094000795229,1.3630260401484795,1.1778468670680216,-0.22972781216722227,0.5609766931812907,0.22677162929811093,-0.5382194389735881,1.0827243459129263,0.34627684089669286,-1.4651725089385013,1.8238267542706135,1.1464648692188752,0.2257563344542478,-0.23887770452140744,-0.7332692248608882,0.33239355086409944,1.0914635261197378,1.302919962984793,0.4940857962053135,0.31697215263586126,1,4,train
0.13810069750560455,0.39188331199653165,-0.42408763662908167,0.9682095330832956,1.9902981873374026,-0.1363735401571153,-1.8656808390503288,1.2625772581394759,-0.4098116885756018,-0.10232334300455752,0.8221748003623423,-0.7998387435866857,1.281689426272085,0.05287253991197553,-6.747407318344092,1.9119977833280102,0.13416320106219637,0.06466378114665079,0.2631749289069855,0.026346242927548127,-0.21463716816749037,1,4,train
0.1949982639847144,0.6445246452832791,0.05749246995518747,1.1725395927899271,2.2306102800672845,0.18711948475264525,0.989190104924268,-0.18462170694936308,-0.3205744813553029,0.016693032316182386,0.9285249971467163,-0.125979367997197,1.3753064273089226,0.17594235975562697,0.6033755988188342,-0.34190490623173037,0.16940415213809026,0.3018322005018475,-0.2991041076486868,-0.2683567126058416,0.014684499630033843,1,4,train
1.4846764375112047,0.24133676407908625,-0.4711169439127017,1.5042442351708227,-0.21828437918008503,1.5004624242066433,0.4921066935028088,-0.31220851747356804,1.3854309507974696,0.22726046557595297,-0.7599888964144215,-0.46490272258362625,0.5658503375358626,1.0667334367191994,-0.16773369252264042,-0.2671898999479821,0.8103489498309101,-0.09158835395794941,-0.17031393726442667,0.06690169552388617,1.1161234192029912,1,4,train
0.16519477678137115,-0.03380003039072774,-1.9986288444846805,0.8328740389918903,-1.2073239444969466,1.2157110789267942,-2.228417382520042,0.03592120838533403,-0.36256846122367886,-2.176870315902993,-0.7976205045073538,-0.33531438112410916,1.419750862144593,0.25798890631806126,0.9453258500387144,0.04412262623430253,0.3213807536528826,0.0032790137841292866,-0.13890170058533882,-0.40624525143339096,0.5045989717429266,1,4,train
1.2923084746532618,0.29497978690024496,-1.4117030895851024,1.5520097036736715,0.29830488138211037,1.7794025175420056,-2.040331767387598,-1.0531233528748438,0.13960954803565007,-2.350817325987151,-0.63727713089399,0.1431656488802615,-0.17930316566644022,1.0696636705250007,-1.66405291262574,-0.009245235396946268,0.8477924603490473,-0.1864557217000281,-0.5629668957530246,-0.8523552299931093,1.2620553896195974,1,4,train
-0.2899857550515078,-0.4594833727779871,-0.6648776899212163,-0.09589895967461683,-0.8640209548828293,-0.0027147454339208022,0.39302587838839625,0.950900906716061,0.7852669885119301,0.14852655574838658,-1.1363049773437448,-1.2743314400076866,0.4221151440247585,-0.30754621820157513,0.05717318411862302,0.5475594542890828,-0.14996696698719797,0.446923468813262,-0.3367987916635922,0.18586435647314442,-0.4995519675522932,1,4,train
-1.6392709029846846,-2.09299993868682,1.4758963776291676,-1.4917120948134248,0.28359189611293395,-0.9945017439596536,0.4299712670751264,0.19540472154059021,2.1430723375894187,0.49458955475792254,-2.271797847626138,2.3381927865253123,-1.0880500141149338,0.5070587798111654,-0.25035254516636984,-0.16401203412756776,0.4579394390719714,0.5250495363655621,2.521714746133401,0.6536039097509098,0.6609546543321476,1,4,train
-1.3033043199651788,-0.28125010340445983,-0.657353000755837,-0.7566546072973604,0.5418865263940317,-0.5431611762711854,-1.620497805038393,0.2664888016897901,-0.1875935451054458,-2.5009610610071618,-0.7174488177006718,0.27474765713146343,-1.1655913685090822,0.09975628080479514,-0.5601732425803552,-0.23161132552714955,0.12975808217770965,0.02002031397390788,-0.44674162004039963,0.193975446992412,0.007735358181624017,1,4,train
