q1_z_7,q1_z_2,q1_z_5,q1_z_4,q1_z_11,q1_z_1,q1_z_3,q1_z_0,q1_z_12,q1_z_6,q1_z_10,q1_z_8,q1_z_9,q2_z_11_12,q2_z_1_2,q2_z_9_10,q2_z_0_1,q2_z_7_8,q2_z_3_4,q2_z_5_6,q2_z_0_2,y,split,set
1.3405042741341413,0.917016780566586,-0.8987737948440577,0.8467034917439391,-0.21658906464018077,1.1876708026924465,-0.19677139280601183,0.6297395042181783,0.22100721475850804,-1.460250220064198,1.1306056782686493,0.34299272505953976,1.9069635229304518,-0.22874351383968244,0.3541057590683013,1.4238728457731273,0.4048644687373886,0.5253260088715117,0.05082785576677691,1.037964605842813,0.28063856623640815,1,17,train
-0.4410279917188833,0.11576968901476285,0.4608690517394764,1.433144216298415,1.958243884219265,0.9773747112332863,1.2783103710830106,-0.05378825589534472,-1.915395861240403,0.8965325780017099,-0.3536914173040813,-0.14837635741394825,-0.8012239317645189,-6.701696475244868,0.061963661418610844,0.20320381732423876,-0.2865847852696353,0.08532959625970715,1.2380608543723746,0.14526056948543045,0.09133669905838868,1,17,train
0.051974647888243,0.12903536933846854,0.7018184169568116,1.2416944952239297,2.3094489017378868,1.2560803746128963,0.09712180126832387,0.25333106645703274,1.029692705124867,1.0134530569986013,-0.2887854453457801,-0.016084681363393794,-0.1044277579312579,0.5443186045456071,0.13680998395696128,-0.38476241627417873,0.07947658449878911,-0.2556676235144414,0.37359805633331056,0.4093402201120516,0.13248927887969725,1,17,train
-0.4895812819832215,1.447643993514813,0.29564662987616086,0.35094947717211433,-0.19845171631762284,1.6006619220640503,-0.08819938480402793,1.519261931763174,0.48889474779912384,-0.7370135428405707,1.4056020331446097,0.22770997878691374,-0.4487747043023462,-0.1664370147459427,0.8876876068417028,-0.25055273251801824,1.3810281214531872,0.09907948415382604,-0.20177490989398852,-0.09585563326061497,1.0076674764128597,1,17,train
-2.0656957813332766,0.0971977365615749,0.018554859876225443,1.2799844394388267,-1.2190897719233824,0.8988303879172145,0.3030342302376036,1.24023279133327,-2.236860900889142,-0.7804411493251304,-0.3092820680694542,-2.125191973826519,-0.31103592575391087,0.9158499509934626,0.31306100154727035,-0.23777085787457436,0.6326359877044083,-0.6241646190768277,0.471832465201386,-0.02409485863381574,0.23399897577225842,1,17,train
-1.473719126956538,1.3521310951841323,0.3266258339755325,-0.14480453739971053,0.3423710336641043,1.6057292977618616,-0.6853454288149392,1.775818926655099,-2.0058079036416108,-0.6184227712865811,0.1723885659368865,-2.3292991311616604,0.15889637752898608,-1.8602507308498306,0.9070027868515996,-0.5764905359258367,1.4989812294896794,-1.0889108298980463,0.059247947955469095,-0.1963207177381339,1.0652810881626917,1,17,train
-0.678192140317766,-0.27424131250218414,-0.3910590609932444,0.4013309827180315,-0.8629382048622449,-0.1399816301340589,0.6530853594853793,0.03235496866690749,0.37671684333836597,-1.171289607686167,0.8129080260517013,0.12754628120577963,-1.2873607972295846,0.08278898162901631,-0.23259283373231668,-0.43908538350881515,-0.7055216862268322,0.22557845277971986,0.13783547504992946,0.4523966848881312,-0.26806249804770627,1,17,train
1.4562851970721784,-1.7626506448219614,-2.1981793001232584,-0.6022686077566384,0.3159894361040201,-1.6095205824992749,0.0634270401642599,-0.9526740774144982,0.43364294410949683,-2.2168927484297942,2.1332321398350396,0.4904034498015861,2.459944207396964,-0.22412821761051654,0.5279423791573732,2.6637146861871814,0.7831278841647605,0.6793247532856433,-0.13441417238445108,0.7566623693057599,0.5577326036998859,1,17,train
-0.7099385224136794,-1.3699865072402733,-0.22755770602433836,-0.6607111541899023,0.5896985107898942,-0.8595489792232337,0.08214635188873988,-0.4788863423221111,-1.629091060303245,-0.7186403247124878,-0.1333527230245851,-2.6203408184728803,0.3006862966229636,-0.6764272480687754,0.11266600894459017,-0.5157766313694783,-0.026274477878755732,0.11282937204794494,-0.07547352706360581,0.021832037127335772,0.07761917245128583,1,17,train
0.16215326810347197,-0.13627823713564505,-0.10880409031008029,0.6250248673419037,2.3671586464005707,0.15392616033898432,0.0727866960264999,0.05857247179454947,1.3980380630557137,-0.07056681255829057,0.5157069965584272,0.1880224759717474,0.09610369907308174,0.9850793944309512,-0.18913367871004869,-0.29528929377007174,-0.6404441093791123,-0.25841760109326517,-0.02775967132768345,-0.5321611429915544,-0.25708847676202395,1,17,train
-0.44476286020075545,-1.1258979892840888,0.016833792981815907,-0.6949705779611259,0.31269173640900955,-0.8342121007341782,0.35732023423859555,-0.7223345856502151,0.4185742703759622,0.25681052863300496,-1.2145495716983925,0.24093914639196917,-1.275207375592958,-0.2310511619542654,0.08852203393221907,1.3343997232690203,0.04693779607492916,0.05782982047146937,-0.06986013227114436,-0.6268853654989294,0.09408020437980925,1,17,train
-2.202018480921611,-0.8101747975798935,0.4901271889444386,0.7701236033141451,0.9540943270885579,-0.05383624327127037,0.8271749585230431,0.970567044877524,0.7149248538021434,-0.7119591544840941,0.0869859712549112,-2.6203408184728803,-0.41028886911969514,0.3873985327539662,0.2502866665151055,-0.2601391385006011,0.07134188739282413,1.5235678699845434,0.48586595218253964,-0.16474597690234224,-0.12814372665525708,1,17,train
1.1388213761130441,-0.0805623797760812,-0.5270233456515978,0.5665823209086397,-0.8744801537947818,0.35408750040252235,0.016628760853059955,0.43685358835052657,0.2260301060030196,-0.8422419739377729,-0.48350336122068377,0.2730671248613895,0.195356642438866,0.11278840711859471,-0.1505033186902549,-0.19303429662252086,-0.3597970592233202,0.3740772420362039,-0.07547352706360581,0.3031342736643888,-0.07327362022684564,1,17,train
