q1_z_2,q1_z_5,q1_z_6,q1_z_1,q1_z_7,q1_z_11,q1_z_0,q1_z_8,q1_z_10,q1_z_3,q1_z_12,q1_z_4,q1_z_9,q2_z_7_8,q2_z_11_12,q2_z_0_2,q2_z_5_6,q2_z_3_4,q2_z_0_1,q2_z_1_2,q2_z_9_10,y,split,set
0.2318859082308006,2.0762884369073724,0.3660079559952769,-0.8758041241333991,0.11401088126957559,0.0646968961867682,1.8107238481123384,0.1330973286636091,1.8897044079451237,0.3060401705547214,-2.035806678132036,0.8655711220926859,1.6691652795204381,-0.27061583980611575,-1.4946902306194059,0.13584777474110835,-0.024821420738542693,0.2783276150361529,-6.090423982507827,-5.4113706624750835,-3.1076744198790376,1,9,train
0.8948407734318846,-1.0569372767767968,-1.5179715855856457,1.1565477538384126,1.4753695209532698,-0.30031785457998256,0.6281121888436271,0.37480000192485324,1.2286919278899682,-0.603479400589912,0.2774341625424512,1.220244602710904,1.9836981054403553,0.5405082605540092,-0.19618594363237365,0.2735169019868363,1.1230953564669086,-0.8804586120271294,0.40459030613271807,0.35669995209600824,1.4904843842626125,1,9,train
0.1409969347758133,0.47070511098961393,0.90196765316916,0.945162784074427,-0.4797524278607587,2.0485438824168214,-0.10764946236263967,-0.08016973597866514,-0.3365856248806397,1.35237306701984,-1.6891538720367234,1.3519535875558655,-0.8738223391915717,0.08930417900320019,-6.518851396104514,0.07274942475348302,0.16154624426657763,2.266765829879197,-0.229161088082208,0.1069529187090822,0.30970719135123775,1,9,train
0.20782706231624512,0.7235801547695414,1.036769637609864,1.1641881744322915,0.04955631152845378,2.1091068679700493,0.21978373320035863,0.047790502806699414,-0.23082362807181486,-0.2161628035558626,0.9174085737953351,1.4300381999996643,-0.1440239522532019,-0.24714279510116036,0.733552065638892,0.201814231546353,0.43974725144813404,-0.3682556242663845,0.003339423404924649,0.17427603205686226,-0.34315638885637423,1,9,train
1.4401746141618086,0.2888429219698031,-0.8049827763149344,1.55384962472012,-0.5442069976018805,-0.2921336673430599,1.6142639307745394,0.2610575674489736,1.489571520018403,-0.3597204477301744,0.535757167084631,0.6811785433097398,-0.5305087318149302,0.11277722370815557,-0.12019774095154906,1.0880592381907268,-0.09774789834924194,-0.3312523665954561,1.3345923520812486,0.860537445537459,-0.31816639535560437,1,9,train
0.17040219089360328,-0.01252870554874053,-0.8358410619097943,0.8967734536465267,-2.042287451887954,-1.1907574259571683,1.319574054767841,-2.2181720590174643,-0.2731284267953448,0.02181530457202348,-2.154135280212647,1.482721793937649,-0.35371250286648,-0.022844812364919986,1.0799688719779454,0.36529632015065494,0.007590347088434755,0.06215068864283469,0.6258407928704733,0.38058879876780116,-0.16822643435098536,1,9,train
1.338592820300352,0.3338754640128039,-0.6620601904018989,1.614972989471152,-1.395788585696702,0.1989175668722999,1.9108798844021968,-2.355018425496257,0.22395295820613206,-1.1642213395795058,-1.9608096768133385,-0.0836743472542157,0.1499511726261978,-0.49752193862068445,-1.0320561731214442,1.1913110836250227,-0.18958124052567804,-0.11702298007955517,1.4170925335766829,0.9170019922162422,-0.48372510229820453,1,9,train
-0.27602306107648145,-0.47324625106559465,-1.219133451403844,-0.058279120588347055,-0.7453833819453819,-0.9010371977701059,0.02717597110447727,0.15975571174389339,0.8796773384208463,1.0199744949383798,0.4257615651505415,0.5090160845481114,-1.414489876557181,0.22753433115460414,0.05412813578681326,-0.25995096609035956,0.4937668644930965,0.7457371856163004,-0.5891618800622843,-0.1536526813468406,-0.5368288384873404,1,9,train
-1.6313380475964392,-1.767065824377963,-2.4161101084255168,-1.4029931451110496,1.5886533101952414,0.1989175668722999,-0.9763104694150645,0.5507453302547295,2.258108696829197,0.191386750039667,0.46575996585384677,-0.981177001126311,2.5243656428059644,0.7204682699586672,-0.24088488638579988,0.5144378746668602,-0.1598704533509487,-0.1657114770149872,0.6370908176198508,0.45659876545077865,2.6993753198623534,1,9,train
-1.286494589487811,-0.27925991611112977,-0.7497626863030799,-0.6720595749632927,-0.6477249429436822,0.44280634653259526,-0.506347529901114,-2.3443550722641433,-0.07923143264583253,0.27135510216361247,-1.4924950685788059,-1.0714917335914276,0.28357622938956134,0.3761969476193216,-0.21853541500908677,0.046936463394909034,0.042703095567660325,-0.2689310905181031,-0.07166074159092459,0.1221549120456777,-0.48684885148580076,1,9,train
-1.5244098435317484,-0.4230176464791707,0.5495335492699702,-0.8019467250592356,-0.11060352843433376,1.6393345205706886,-0.9050455974395883,0.05489940496144189,-2.037591073555906,-0.5890272887602833,-1.367500066380977,-1.2681144323956917,-0.6086279957688965,-0.14803438412468203,-3.1731355310105607,0.3796368542387516,-0.2679096794408735,0.6697831303970264,0.2958400668887367,0.269831418744034,0.8344970548674043,1,9,train
-0.12097716518267956,-0.15801845676458917,-0.09524220763315588,0.18366753155115434,0.16284010077042546,2.172943528418046,0.054141057797900655,0.23084473329131813,0.5923572470902053,-0.073568633503526,1.2607281798320384,0.9709383099686553,0.05949728804792097,-0.25496714333614545,1.1023183433546584,-0.21406125700845022,-0.5326057833611894,-0.1423409984859798,-0.5179117233162276,-0.12976383467504768,-0.21820642135252502,1,9,train
-2.0323188128390304,-1.8744511169420417,-1.8639092083069704,-0.7713850426837197,-0.01685142699270203,-0.9092213850070286,-0.6373208081263133,0.37302277638616765,0.36673165389804563,0.26172036094386003,0.2157699614581889,0.8222953127864844,-0.1707489636058746,-0.10369641079309964,0.12341149705462393,0.41692224286780294,1.984708184534059,0.2276915782233036,0.39709028963313314,0.3827605121016005,-0.3119188969804119,1,9,train
-1.0378865150374044,-0.01252870554874053,0.22958185126010666,-0.712808484797314,-0.4953777781010307,0.19728072942491534,-0.7625158534886362,0.2717209206810874,-1.1932577990321211,0.721297517126053,0.4607601657659336,-1.1034782013394897,-1.3713187043720942,0.06843925037657318,-0.24088488638579988,0.11003481338253435,-0.6136352029286329,-0.6993374034273222,-0.007910601344452737,0.13301347871467448,1.3717819151339559,1,9,train
-0.7678927997740598,0.5088095696413838,-0.7530109268920124,0.010484664756563867,-2.210259966970878,0.7718106734568863,1.0749621969060716,-2.5025281452071635,0.1516822603867684,1.1163219071359045,0.7040837700443738,0.9116692667884225,-0.47705870910958476,1.766322817368346,0.25303843103956003,-0.09360077066843826,-0.1598704533509487,1.3027335905576427,0.1270896956480759,0.3393262454256134,-0.17135018353858159,1,9,train
-0.059493447845482265,-0.6429842941507514,-0.8975576330995143,0.3746780463981291,1.2292702546689864,-0.9075845475596441,0.4586173581992515,0.32681491238034155,-0.4211952223276996,-0.170879519823026,0.2741009624838424,0.9333071714415234,0.17873195408292225,0.3761969476193216,0.10106202567791081,-0.05057916840414828,0.3695217544896829,-0.2689310905181031,-0.28166120357930247,-0.060269007993468265,-0.19634017703935142,1,9,train
0.8761283377205638,0.3148232346869189,-0.6328260251015053,0.9553500115329324,0.6120689201782441,-0.2937705047904444,1.0865186626318246,0.40856728715988,-0.502279419881132,-1.9619779125750105,0.40242916474028007,0.9888131007690429,0.20134542522749144,-0.015020464129934857,-0.14925205374127612,0.5459870496606729,-0.20848810509141488,-2.387854477148105,0.5658406608737939,0.43053820544518634,-0.1307414440998306,1,9,train
-0.7117554926400971,3.0375600074406583,1.0286490361375324,-0.38936401298976997,1.1687220224879327,-2.2137808305725013,-1.5753206095332555,0.24328531206211745,0.7651018418779526,-0.5302553673197932,-2.309129082937955,-1.1185306567503424,3.6344814989939076,0.30838592958278377,2.2868403263204535,0.3681644269682743,-0.4542773444459939,0.5022947009391403,0.30334008338832164,0.45659876545077865,-2.1143221782234365,1,9,train
0.5152456490022317,0.6144628413576548,0.3237808283391528,1.036847831200975,-0.5637386854022205,0.20546491666183803,0.5684037825939038,0.22551305667526128,-1.2831554963196221,-0.3529761288763477,0.5107581666450651,1.0772462763078028,-1.356928313643732,0.11799345586481233,-0.21183057359607282,0.06988131793586369,-0.19228222117792618,-0.4753703175243349,0.23208992664226483,0.2329122920694449,1.4342568988858804,1,9,train
1.2744358978615375,0.8673378851375823,1.2641464788351477,1.8976685514446745,0.4831597806960005,0.7407107619565801,1.4813645749283813,0.37480000192485324,-0.11801083147573499,-0.01961408267291215,0.5224243668501959,0.9408333991469497,0.05949728804792097,-0.11673699118474153,0.13235128560530918,1.0335652086559595,0.7179482586296905,-0.08391480216346138,1.4245925500762677,0.8453354522008635,-0.4274976169214724,1,9,train
-0.799971260993467,-0.45246200089190197,-0.025405034971104436,-0.03535785880671008,0.9304354313237853,0.16781765537199378,-0.29255291397468575,0.3979039339277663,-0.9165139073823626,0.004472770376469031,0.3224323633336696,0.09036966843376924,-0.05973737798708031,0.20145317037132038,-0.3414575075810089,-0.20832504337321156,-0.38945380879203895,-0.050806624247367614,-0.45041157481996325,-0.09501642133425797,0.25660345516210187,1,9,train
-1.0191740793260835,-0.9772643177776417,-1.1898992861034505,-0.5549064591904814,-1.1321108003921128,0.7505317866408874,-0.13654062667702185,0.21129525236577631,0.4284261520365268,1.8909551012040031,0.6107541684033283,-0.7074104683414266,-1.4658841291584745,0.3188183938960973,0.1748152812210641,-0.1939845092851149,0.863801213851089,-0.9622552868786551,-0.2666611705801326,0.004882392020512439,0.009827269341999727,1,9,train
-0.024741781524457704,2.897266318768233,1.8260921007204918,0.5453141063280933,-0.34693695081844705,-0.2937705047904444,-0.28099644824893283,0.2184041545205188,1.0559473331022209,-0.6449087878348476,0.4724263659710643,-0.38001956315537927,-0.16458165329371935,-0.009804231973278106,-0.14031226519059087,-0.1337542661151089,1.1284973177714048,0.1322621242298568,-0.3979114593228688,0.035286378693703435,0.10041599578229038,1,9,train
0.3842585990229852,-0.7902060662144078,-0.8796923098603848,0.17348030409264903,0.0007270920276039176,2.0829174688118965,-0.8183721044964418,0.13665177974098033,-1.136851400734081,-1.1786734514091344,0.7857471714802887,1.0885356178659424,0.010158805550679061,-0.20280482176957795,0.597220290240942,-0.1337542661151089,0.4775609805796077,-1.5718352685102641,-0.10166080758926428,0.21988201206664876,0.3971721686039322,1,9,train
0.9509780805658474,0.18838571279695523,-0.49152755948293614,0.018125085350442858,-0.21412147377613547,1.45928240135839,0.8573154257377258,0.2823842739132011,2.3374301944358153,0.7357496289556816,0.8074129718612457,-0.04228009487437063,0.6371686872864617,-0.02023669628659161,0.7268472242258781,0.3251428247039843,-0.29491948596335477,0.08941624692667663,0.08208959665056635,0.14821547205126998,-2.489172080734984,1,9,train
