split,feature,mean_abs_shap
0,q2_z_0_56,0.009538251707142778
0,q2_z_72_114,0.008889726828714301
0,q2_z_90_133,0.007756814183106402
0,q2_z_0_65,0.00732042501267963
0,q2_z_0_91,0.0073011969604160915
0,q2_z_0_96,0.007121369838598176
0,q2_z_18_133,0.007112696274758159
0,q2_z_111_133,0.007075356982537081
0,q2_z_105_133,0.006957231112218214
0,q2_z_20_72,0.00677968437749879
0,q2_z_108_133,0.0067756326273711006
0,q2_z_72_109,0.006773843349269877
0,q2_z_104_133,0.0066709274225321595
0,q2_z_4_133,0.006591129728347282
0,q2_z_0_110,0.006569786329908107
0,q2_z_107_133,0.006561421080714129
0,q2_z_72_75,0.006526151216980483
0,q2_z_119_133,0.00642400839404689
0,q2_z_0_85,0.006287226003406482
0,q2_z_0_31,0.006280859967583656
0,q2_z_13_72,0.006228494508120879
0,q2_z_0_44,0.006216035213162064
0,q2_z_0_20,0.006146067245591429
0,q2_z_127_133,0.006121537932180392
0,q2_z_32_133,0.006106010268744806
0,q2_z_0_142,0.006102822157058534
0,q2_z_32_72,0.006043127389107983
0,q2_z_113_144,0.006026240980286515
0,q2_z_95_133,0.005950370784940469
0,q2_z_72_133,0.005908816028021348
0,q2_z_67_133,0.0058926652685706024
0,q2_z_45_133,0.0058565367613668045
0,q2_z_0_124,0.005784747329751283
0,q2_z_0_23,0.005773904755981881
0,q2_z_68_133,0.005765187005393826
0,q2_z_105_128,0.005750728678455264
0,q2_z_1_105,0.005717443463099849
0,q2_z_47_72,0.005715507721251776
0,q2_z_0_60,0.005694044417409651
0,q2_z_63_133,0.005686955316729661
0,q2_z_72_86,0.005621449536326819
0,q2_z_0_147,0.00561661704402168
0,q2_z_6_72,0.00555818164605432
0,q2_z_85_133,0.005536867057983008
0,q2_z_0_130,0.005496173015052562
0,q2_z_72_107,0.0054747778065036895
0,q2_z_47_133,0.005443616050683343
0,q2_z_0_138,0.005438130538259728
0,q2_z_102_133,0.005386109049943069
0,q2_z_49_72,0.005314665412163151
0,q2_z_41_105,0.005304255543038741
0,q2_z_2_29,0.005256274287130532
0,q2_z_14_133,0.005247106888316874
0,q2_z_80_133,0.005191594807947766
0,q2_z_72_110,0.005168092172831655
0,q2_z_30_133,0.005160093683944774
0,q2_z_0_13,0.0051567407942398275
0,q2_z_4_72,0.005107457129497926
0,q2_z_29_72,0.0050801564698280425
0,q2_z_1_133,0.0050586383835861184
0,q2_z_105_122,0.005033650359271212
0,q2_z_73_133,0.005016599802180437
0,q2_z_72_135,0.004932903872824007
0,q2_z_72_144,0.004913238329865062
0,q2_z_128_145,0.004912355527217662
0,q2_z_0_132,0.004906960403274698
0,q2_z_112_144,0.004899002834687483
0,q2_z_70_105,0.004857243653508381
0,q2_z_48_133,0.004829060928063131
0,q2_z_8_72,0.0048054314568183485
0,q2_z_0_140,0.004805187044764183
0,q2_z_60_70,0.004779930207251663
0,q2_z_0_93,0.004689732747312538
0,q2_z_117_133,0.004591154036422969
0,q2_z_21_133,0.0045726408356000425
0,q2_z_76_144,0.004567214713837686
0,q2_z_74_133,0.004564488231281692
0,q2_z_0_19,0.0045499446685758164
0,q2_z_15_72,0.004500139681589432
0,q2_z_44_133,0.004489607058751712
0,q2_z_130_133,0.004469516186445796
0,q2_z_72_124,0.004415958200924335
0,q2_z_0_17,0.0044112420227383296
0,q2_z_0_36,0.004405820601010507
0,q2_z_110_133,0.004382399651783156
0,q2_z_29_70,0.004365917129187827
0,q2_z_31_133,0.004355823431112343
0,q2_z_0_80,0.004350448556719175
0,q2_z_16_133,0.0043483237067087396
0,q2_z_82_144,0.004317738497739961
0,q1_z_133,0.004259807336567034
0,q2_z_0_66,0.004256769254722937
0,q2_z_72_138,0.004252369539253582
0,q2_z_70_72,0.004247487716946075
0,q2_z_39_144,0.004234672668768236
0,q2_z_0_127,0.004233748860107984
0,q2_z_6_105,0.004227962738757527
0,q2_z_12_101,0.004221629047741187
0,q2_z_64_133,0.004216754869580332
0,q2_z_0_108,0.004207471543447688
0,q2_z_55_72,0.004173589178524867
0,q2_z_0_88,0.0041735691513685134
0,q2_z_0_34,0.004161633894828545
0,q2_z_46_133,0.004143900107228206
0,q2_z_72_132,0.004130567911209433
0,q2_z_0_11,0.004117460987940177
0,q2_z_72_141,0.004113863737236546
0,q2_z_105_132,0.00407597596275417
0,q2_z_52_133,0.0040704170070764425
0,q2_z_35_72,0.003986943398229349
0,q2_z_115_133,0.003966211329332555
0,q2_z_122_133,0.003964054781506194
0,q2_z_33_105,0.003953943112882201
0,q2_z_0_87,0.003930949291286387
0,q2_z_116_133,0.00392211669062569
0,q2_z_55_133,0.0039167647635535326
0,q2_z_72_94,0.0039038525862529067
0,q2_z_17_81,0.0039038328782466315
0,q2_z_124_133,0.0039002929114790976
0,q2_z_101_117,0.003868056679967745
0,q2_z_53_112,0.003848537227384802
0,q2_z_5_119,0.0038176541892472778
0,q2_z_20_82,0.0038093019326984096
0,q2_z_101_141,0.003795686518573238
0,q2_z_36_133,0.0037906328807614607
0,q2_z_22_133,0.003781931600282889
0,q2_z_60_105,0.003769872036830311
0,q2_z_39_72,0.0037659154391852666
0,q2_z_2_73,0.0037536647962158713
0,q2_z_43_105,0.0037528129897385623
0,q2_z_72_140,0.003734778869836041
0,q2_z_133_135,0.0037278683199656426
0,q2_z_0_12,0.003708652044597607
0,q2_z_41_133,0.0036986653296311534
0,q2_z_17_89,0.003695501432865636
0,q2_z_0_143,0.003688513676392902
0,q2_z_48_105,0.0036855833081786277
0,q2_z_17_72,0.0036549481761142047
0,q2_z_3_72,0.0036491500161218806
0,q2_z_102_105,0.0036393456403209508
0,q2_z_29_112,0.0036295036136395997
0,q2_z_0_100,0.003624884405826372
0,q2_z_2_28,0.003616503806248849
0,q2_z_72_73,0.0036119090464114445
0,q2_z_105_109,0.0036092863531329553
0,q2_z_0_37,0.0036017366044355094
0,q2_z_53_105,0.0035981024090039945
0,q2_z_2_131,0.003591379057883546
0,q2_z_3_6,0.0035903853085665544
0,q2_z_133_143,0.003585453704554865
0,q2_z_0_51,0.0035844467055279783
0,q2_z_17_88,0.003567355040807026
0,q2_z_60_72,0.0035617722016182524
0,q2_z_59_82,0.003557966928521468
0,q2_z_0_101,0.003542763575271831
0,q2_z_2_75,0.0035329166967215195
0,q2_z_27_119,0.0035198316643462505
0,q2_z_136_144,0.003514925622024243
0,q2_z_137_144,0.0035145640398705994
0,q2_z_2_86,0.0035092816979175605
0,q2_z_2_76,0.003507908535633842
0,q2_z_82_105,0.0035073304071263425
0,q2_z_0_24,0.003490037930030866
0,q2_z_27_70,0.0034741031650387185
0,q2_z_43_72,0.003469620562406566
0,q2_z_23_133,0.0034650127464476294
0,q2_z_75_133,0.0034538427642844473
0,q2_z_21_82,0.003452206700767682
0,q2_z_72_83,0.00344767061228985
0,q2_z_93_133,0.0034463066854043224
0,q2_z_90_139,0.0034361739228590342
0,q2_z_72_123,0.003431445955542616
0,q2_z_33_72,0.0034233161803235695
0,q2_z_0_50,0.003396440967251436
0,q2_z_38_72,0.0033808332043516985
0,q2_z_82_128,0.0033785452102125515
0,q2_z_112_128,0.0033656575289485674
0,q2_z_28_72,0.0033541030671106497
0,q2_z_100_133,0.003337366786715791
0,q2_z_97_101,0.0033301337952861072
0,q2_z_0_115,0.003329889404165745
0,q2_z_50_133,0.0033281541399928162
0,q2_z_27_77,0.0033192038950231725
0,q2_z_45_72,0.003310324445856001
0,q2_z_48_100,0.003310254270008119
0,q2_z_25_144,0.0033017107160171946
0,q2_z_81_133,0.003295419842012
0,q2_z_2_80,0.0032934417889566056
0,q2_z_72_88,0.0032927656505120444
0,q2_z_112_113,0.0032920498429993275
0,q2_z_0_119,0.0032905388167972865
0,cl_32,0.003287350226728427
0,q2_z_0_10,0.0032721025648286372
0,q2_z_57_97,0.003268614190019805
0,q2_z_0_76,0.0032631294604466665
0,q2_z_126_133,0.0032616560473217155
0,q2_z_0_83,0.003247757298396306
0,q2_z_0_81,0.003246566298189868
0,q2_z_9_133,0.003242210553157161
0,q2_z_105_106,0.003231342346815664
0,q2_z_65_70,0.0032309672785733263
0,q2_z_105_129,0.003227884556323229
0,q2_z_53_133,0.003219628874842149
0,q2_z_2_31,0.0032008609149340476
0,q2_z_89_128,0.0031986382507183586
0,q2_z_0_18,0.0031951579042924405
0,q2_z_47_144,0.00318714718880143
0,q2_z_0_2,0.003180163825852334
0,cl_4,0.003178687630083099
0,q2_z_0_137,0.0031764484007577405
0,q2_z_122_139,0.0031737813687580272
0,q2_z_47_100,0.003164921426732453
0,q2_z_6_77,0.003158706184018388
0,q2_z_6_92,0.0031555731822221827
0,q2_z_0_135,0.003142736797358928
0,q2_z_133_134,0.00313797776267147
0,q2_z_15_128,0.0031357040040004103
0,q2_z_15_144,0.003129476689612163
0,q2_z_133_147,0.0031224583688139935
0,q2_z_0_52,0.003116047908641664
0,q2_z_37_133,0.0031020918579887586
0,q2_z_68_72,0.0030936027561849124
0,q2_z_0_62,0.0030931328358085783
0,q2_z_0_116,0.0030884729198586156
0,q2_z_61_133,0.0030865712493688274
0,q2_z_54_134,0.0030751707168076552
0,q2_z_6_144,0.003069397351210836
0,q2_z_121_133,0.0030680352136072107
0,q2_z_88_113,0.0030637246983566367
0,q2_z_76_90,0.0030591911732501154
0,q2_z_17_19,0.003054816008214883
0,q2_z_133_141,0.003051805334016384
0,q2_z_0_92,0.0030511840475986444
0,q2_z_71_133,0.0030503310899119953
0,q2_z_12_113,0.003047037454196637
0,q2_z_6_20,0.0030446385642338676
0,q2_z_13_133,0.0030299644711811948
0,q2_z_59_119,0.0030258558710640118
0,q2_z_48_60,0.0030246277925481697
0,q2_z_29_139,0.0030185922231957857
0,q2_z_109_133,0.003011392822834926
0,q2_z_2_8,0.003009227003687792
0,q2_z_53_72,0.0030002684255864254
0,q2_z_133_137,0.0029985539575949085
0,q2_z_12_133,0.002991223734735862
0,q2_z_72_90,0.0029863663681326557
0,q2_z_0_133,0.002978598763268004
0,q2_z_77_103,0.0029783512712883813
0,q2_z_48_101,0.0029736143753905106
0,q2_z_0_145,0.002966143642920014
0,q2_z_70_84,0.0029619751461418694
0,q2_z_113_148,0.0029568597590848614
0,q1_z_101,0.0029445824856925928
0,q2_z_72_113,0.0029321332337129647
0,q2_z_56_118,0.0029153913266627765
0,q2_z_72_89,0.002914192615551452
0,q2_z_2_47,0.002912160711418244
0,q2_z_80_105,0.0029038325348669943
0,q2_z_23_72,0.0028944720959282262
0,q2_z_27_29,0.00288899120352142
0,q2_z_0_106,0.00288535434687773
0,q2_z_112_133,0.0028810591754424657
0,q2_z_6_114,0.002879275073890045
0,q2_z_75_82,0.0028631421767254927
0,q2_z_72_85,0.0028553491928873646
0,q2_z_0_41,0.0028484918072239594
0,q2_z_83_132,0.002842865760222988
0,q2_z_38_144,0.002840600820386283
0,q2_z_1_17,0.0028340878618636194
0,q2_z_17_59,0.0028212089317502026
0,q2_z_0_109,0.0028084875690955937
0,q2_z_133_140,0.002805272763151822
0,q2_z_64_72,0.002803107309939698
0,q2_z_6_83,0.0028018260600762867
0,q2_z_5_29,0.002799193153358386
0,q2_z_99_141,0.0027966704766156296
0,q2_z_112_148,0.0027924364587107726
0,q2_z_58_137,0.0027898362282837387
0,q2_z_28_105,0.0027821085939619965
0,q2_z_4_105,0.002774840564499415
0,q2_z_19_46,0.002773467945378794
0,q2_z_50_70,0.00277107564300469
0,q2_z_2_17,0.0027684682147869283
0,q2_z_48_57,0.002762683721047244
0,q2_z_0_139,0.0027532187275911353
0,q2_z_27_102,0.002750759066340764
0,q2_z_6_35,0.002747678782723031
0,q2_z_37_75,0.0027416766869064143
0,q2_z_16_105,0.0027256868548233165
0,q2_z_2_101,0.0027209111760774806
0,q2_z_83_122,0.002718650454711634
0,q2_z_39_105,0.002716495650690772
0,q2_z_101_105,0.0027153068208320536
0,q2_z_105_149,0.002704220772363461
0,q2_z_71_112,0.002703721383797155
0,q2_z_45_75,0.0027034692009638276
0,q2_z_1_29,0.002696233087716176
