AUC,F1 Macro,Precision Macro,Recall Macro,Accuracy,MCC,model_type
0.4630541871921182,0.47044334975369456,0.47044334975369456,0.47044334975369456,0.5348837209302325,-0.059113300492610835,Classical_orig
0.5131578947368421,0.526996540833208,0.5279720279720279,0.5300751879699248,0.5647058823529412,0.05800910270496299,Classical_orig
0.5227832512315271,0.4369047619047619,0.4398148148148148,0.4359605911330049,0.4883720930232558,-0.12416478859660478,Classical_orig
0.6040100250626567,0.6005639097744361,0.6005639097744361,0.6005639097744361,0.6470588235294118,0.20112781954887218,Classical_orig
0.5640394088669951,0.47924974154482347,0.48170383076043455,0.4802955665024631,0.5232558139534884,-0.03797449934051528,Classical_orig
0.4608395989974937,0.43036130536130535,0.4400895856662934,0.4329573934837093,0.4588235294117647,-0.12675252004441784,Classical_orig
0.48891625615763545,0.4954812113524655,0.49606557377049176,0.4963054187192118,0.5697674418604651,-0.007625236389301775,Q_1body
0.5952380952380952,0.5716903344021989,0.5707885304659498,0.5742481203007519,0.611764705882353,0.14499538373271448,Q_1body
0.44273399014778325,0.5208211143695014,0.5226244343891403,0.5246305418719212,0.5581395348837209,0.04721237458761222,Q_1body
0.631578947368421,0.5838896306186026,0.5842857142857143,0.5924185463659148,0.611764705882353,0.1765170042086431,Q_1body
0.5233990147783251,0.5038461538461538,0.5053763440860215,0.5049261083743842,0.5813953488372093,0.010292609703223318,Q_1body
0.4172932330827067,0.511721782331936,0.5116995073891626,0.5119047619047619,0.5647058823529412,0.023603376866116667,Q_1body
0.5369458128078818,0.5314102564102564,0.5342741935483871,0.5314039408866995,0.6046511627906976,0.06561538685804866,Q_2body
0.6259398496240601,0.5476536042573779,0.55,0.5469924812030075,0.611764705882353,0.09694584179118516,Q_2body
0.3423645320197044,0.6028325123152709,0.6028325123152709,0.6028325123152709,0.6511627906976745,0.20566502463054187,Q_2body
0.6040100250626567,0.5386334610472541,0.5397653194263364,0.5382205513784462,0.6,0.07797056968407018,Q_2body
0.645935960591133,0.5648809523809524,0.5642361111111112,0.5683497536945813,0.6046511627906976,0.1325220339829147,Q_2body
0.656641604010025,0.6398305084745763,0.6478825136612021,0.6356516290726817,0.6941176470588235,0.2832702165036429,Q_2body
0.5375615763546798,0.4860227491806439,0.5218181818181818,0.5110837438423645,0.6395348837209303,0.031101584421303202,SHAP50
0.5664160401002506,0.4387380777696258,0.8392857142857143,0.5178571428571429,0.6823529411764706,0.15567496226930977,SHAP50
0.46859605911330054,0.4027777777777778,0.3894230769230769,0.45751231527093594,0.6046511627906976,-0.1370862129610746,SHAP50
0.4389097744360902,0.38848920863309355,0.32926829268292684,0.47368421052631576,0.6352941176470588,-0.13405878809296715,SHAP50
0.5831280788177341,0.599702103891268,0.6707060063224447,0.5997536945812808,0.7093023255813954,0.26098700977542416,SHAP50
0.5845864661654137,0.46105072463768115,0.5895061728395061,0.518170426065163,0.6705882352941176,0.08065643919628337,SHAP50
