split,feature,mean_abs_shap
0,q2_z_0_1,1.9776776329441674
0,q2_z_2_11,1.5154271352223214
0,q2_z_2_4,1.4441293419917678
0,q2_z_1_7,1.2818946407415823
0,q2_z_4_6,1.0859788193197386
0,q1_z_1,1.0212796546588154
0,q1_z_9,1.0156765940052663
0,q1_z_4,1.0128741082146322
0,q2_z_6_7,0.9446478545745507
0,q2_z_0_7,0.861424926169621
0,q2_z_4_9,0.850103152627908
0,q2_z_7_11,0.7826715685326094
0,q2_z_3_7,0.7592575972275881
0,q2_z_6_10,0.7466010767452327
0,q2_z_1_4,0.712058318004156
0,q1_z_10,0.7075013998351469
0,q2_z_0_11,0.705804406569958
0,q2_z_1_11,0.6876309973685492
0,cl_3,0.6474025362599328
0,q2_z_3_8,0.6381623800267816
0,q2_z_3_11,0.6341294596717965
0,cl_4,0.6169257323268459
0,q2_z_6_8,0.607614994935581
0,q2_z_3_5,0.571637926967669
0,q2_z_3_9,0.5702455516639406
0,q2_z_5_11,0.5455104548740397
0,q2_z_0_9,0.5189004360790024
0,q2_z_2_3,0.5167574667703402
0,q2_z_1_10,0.5130637043626273
0,q2_z_2_7,0.4383303947701576
0,q2_z_7_9,0.431278330784273
0,q2_z_8_10,0.41224767960250136
0,q2_z_0_3,0.3980736209078271
0,q2_z_2_5,0.3853977137587652
0,q1_z_2,0.38442052618191486
0,q2_z_3_10,0.3549711356837651
0,q2_z_4_7,0.33786215573659323
0,q2_z_1_3,0.31859603403466397
0,q1_z_11,0.3172775132650186
0,q2_z_3_6,0.2955168689667029
0,q2_z_0_6,0.2943838756332613
0,q2_z_4_8,0.26102118667612356
0,q2_z_8_9,0.24236626191639316
0,q2_z_4_11,0.206351509233703
0,q1_z_5,0.1986301724947578
0,q2_z_9_10,0.18094219397925954
0,q2_z_0_10,0.17203522692756268
0,cl_8,0.16910649805694566
0,q2_z_7_10,0.1637794704271438
0,q1_z_3,0.1590046360799286
0,q2_z_1_9,0.15002900432422908
0,cl_10,0.14498728095904076
0,q2_z_10_11,0.14415574205352044
0,q2_z_2_10,0.14217200949729625
0,cl_6,0.14210177664316168
0,cl_0,0.13662746094959952
0,q2_z_1_8,0.1280735658784748
0,q2_z_5_10,0.11449396345435779
0,q2_z_0_8,0.11345731776830031
0,q2_z_5_8,0.10582413281714623
0,q2_z_5_6,0.10500105734776966
0,cl_7,0.10480984305164591
0,q2_z_2_8,0.10198804721210908
0,q2_z_1_2,0.09747021649354108
0,q2_z_0_4,0.08976990491287544
0,q2_z_2_9,0.07884757330768058
0,q1_z_0,0.07708749793634756
0,q2_z_5_7,0.07532040590126576
0,q2_z_4_5,0.07529589848627842
0,q1_z_6,0.07201066765462248
0,q2_z_0_2,0.0716551514095187
0,q2_z_8_11,0.07011761196739492
0,q2_z_3_4,0.07001567684653472
0,q2_z_1_5,0.06887200758403321
0,q2_z_4_10,0.06221871949072122
0,q2_z_6_9,0.055447654964662474
0,q2_z_9_11,0.04600352872211014
0,q2_z_6_11,0.04260119596902722
0,cl_11,0.03966040683612935
0,q2_z_2_6,0.03731599847477721
0,q2_z_5_9,0.03539937435043821
0,cl_1,0.03344356092907105
0,q2_z_0_5,0.031793947183888505
0,q2_z_7_8,0.023029172242821576
0,cl_2,0.01759972688583595
0,q1_z_7,0.009785746347276802
0,cl_9,0.008832583281627336
0,q2_z_1_6,0.006528842623315627
0,q1_z_8,0.004776557297546895
0,cl_5,2.832501637400132e-06
1,q2_z_2_4,2.2790306915760286
1,q2_z_2_3,1.9260789181203142
1,q1_z_4,1.367929872634504
1,cl_3,1.3096391986918958
1,q2_z_6_7,1.174164399381721
1,q2_z_4_9,1.115828702321857
1,q2_z_4_6,0.9125467676514151
1,q2_z_1_11,0.8952967355577783
1,q2_z_8_10,0.8625655535042959
1,q1_z_1,0.8246954430888468
1,q2_z_3_7,0.8222692387231143
1,q2_z_2_7,0.7678044682582567
1,cl_7,0.6452699522890958
1,q2_z_4_5,0.5900949929240955
1,q2_z_0_9,0.5880475887358464
1,q1_z_10,0.5798617484055644
1,q2_z_0_2,0.5514079725431326
1,q2_z_3_11,0.547537555711474
1,q2_z_0_1,0.531997749201355
1,cl_10,0.5184099152748515
1,q2_z_6_8,0.5142337867907677
1,q2_z_2_9,0.4922643345610827
1,q2_z_4_11,0.4660540734340625
1,q2_z_7_11,0.46192653888787133
1,q2_z_4_7,0.45144334648772994
1,q2_z_1_8,0.4381490260145871
1,q2_z_3_4,0.43274668019538315
1,q2_z_7_10,0.4289860204444217
1,q1_z_6,0.4056393473450365
1,q2_z_0_7,0.4024738415289441
1,q1_z_0,0.3916240762689973
1,q2_z_5_11,0.3736330785622784
1,q2_z_1_9,0.36767246298314954
1,q2_z_8_9,0.36523526740904116
1,q2_z_1_6,0.3642798417448605
1,q2_z_2_5,0.35948195264923016
1,q2_z_1_3,0.3488744497714223
1,q2_z_3_9,0.34462000981390806
1,q1_z_11,0.34328449450936604
1,q2_z_1_10,0.3403722347310533
1,q2_z_8_11,0.3342119305224685
1,q2_z_7_9,0.3271300671344592
1,q2_z_5_10,0.3217132301535025
1,q2_z_0_11,0.3014400310159346
1,q2_z_6_10,0.29504581688429027
1,q2_z_4_8,0.29349998256948623
1,cl_8,0.2867829743959155
1,q2_z_5_7,0.26262188680766835
1,q2_z_3_10,0.2609857102334014
1,q2_z_7_8,0.2570742042328256
1,q2_z_1_2,0.2509686595018809
1,q2_z_1_7,0.2460645202349025
1,q2_z_2_10,0.20541520049631495
1,q2_z_9_10,0.19940551356982833
1,q2_z_0_3,0.18137312693479457
1,q2_z_3_5,0.18032332224553274
1,q1_z_2,0.16946128356275691
1,q2_z_0_4,0.1482471959157884
1,q2_z_5_6,0.14254845396023208
1,q1_z_3,0.13807778904957077
1,q2_z_0_8,0.13587299209883097
1,q2_z_3_8,0.13080110674397077
1,cl_6,0.12145969335174311
1,q1_z_9,0.11162171166429712
1,q2_z_2_6,0.10943630149108936
1,q2_z_1_4,0.10390166759561091
1,q2_z_10_11,0.10038921634244706
1,q1_z_5,0.09683080547429683
1,q2_z_4_10,0.09088168646371478
1,q2_z_6_11,0.08924448291204794
1,q2_z_5_8,0.08410153873713651
1,q2_z_2_11,0.07746830355736328
1,q2_z_1_5,0.06687466306598037
1,cl_4,0.06593573170069905
1,q2_z_3_6,0.06357636311649828
1,q2_z_0_6,0.06124863672810177
1,cl_11,0.051459474338142124
1,q1_z_7,0.04369031034148428
1,q2_z_5_9,0.04015004868556861
1,q2_z_2_8,0.0378362291984135
1,cl_2,0.03485317137924678
1,q2_z_9_11,0.0341339177385557
1,q2_z_6_9,0.030289881344856495
1,cl_0,0.02003568442284194
1,q2_z_0_5,0.01772500217822863
1,cl_1,0.01691270873191983
1,q2_z_0_10,0.014642095574967583
1,cl_9,0.013010492230356968
1,q1_z_8,0.007950383178765511
1,cl_5,8.070996800307453e-07
2,q2_z_0_7,1.7906415451516797
2,q2_z_4_6,1.31589569027692
2,q2_z_1_7,1.3081280047034742
2,q2_z_2_11,1.2833419482286323
2,q2_z_0_1,1.2559652869510816
2,q2_z_2_4,1.081697676172086
2,q1_z_1,1.0742714444970547
2,q2_z_0_9,1.067298589976296
2,q2_z_3_9,1.0612738392352066
2,q2_z_6_7,1.0563160285506357
2,q2_z_6_10,0.9684766933627719
2,q2_z_8_10,0.9663051535891458
2,q2_z_4_7,0.7799053069030482
2,q2_z_5_10,0.7024603637786657
2,q2_z_5_11,0.6927173314922356
2,q2_z_3_11,0.6091532686450363
2,q2_z_3_7,0.6060008732222565
2,q2_z_0_11,0.5935713657656979
2,q2_z_1_11,0.5913031799393129
2,cl_8,0.5749383237835729
2,q2_z_0_6,0.5310511289199028
2,q1_z_4,0.5072588214398537
2,cl_0,0.4942007505397386
2,q2_z_7_11,0.46631829614544046
2,q2_z_8_9,0.4313346542603125
2,q2_z_2_6,0.4312278230202962
2,q2_z_1_2,0.4153350614440304
2,q2_z_1_4,0.4029810643945428
2,q2_z_3_8,0.37973463224548915
2,q2_z_4_11,0.36892469583974463
2,cl_4,0.36816119136578174
2,q1_z_10,0.35472590690282263
2,q1_z_8,0.35150619491676116
2,cl_3,0.33038719128074134
2,q2_z_2_5,0.31024135147750026
2,q2_z_6_11,0.3030695946688047
2,q2_z_2_10,0.3014293930525782
2,q2_z_4_9,0.29719938516771194
2,q2_z_9_10,0.296515461421466
2,q2_z_0_10,0.28766934791527415
2,q2_z_4_8,0.26382550739606164
2,q2_z_0_5,0.25287958988881776
2,q2_z_3_6,0.2334893489385435
2,q2_z_1_10,0.22211144991338783
2,q2_z_0_2,0.22043881121224743
2,q2_z_7_8,0.2197921332702257
2,q2_z_4_10,0.21333811496027913
2,q1_z_9,0.21302579647068512
2,q1_z_3,0.20592261738660356
2,q2_z_4_5,0.20020935767894746
2,q2_z_5_9,0.19696850886181835
2,q2_z_0_8,0.19179801188171194
2,cl_11,0.16682327783647574
2,cl_7,0.1618551695615588
2,q1_z_6,0.14970814603307792
2,q2_z_3_5,0.14947985899814276
2,q2_z_3_10,0.14440114382232194
2,q1_z_7,0.14436086158725517
2,q2_z_7_9,0.1412734803845046
2,q2_z_0_3,0.13872916730024754
2,cl_10,0.13005538429033367
2,q1_z_2,0.12699308458773043
2,q2_z_1_6,0.12679614880110224
2,q2_z_1_3,0.12363545792374118
2,q2_z_3_4,0.12282811800362285
2,q2_z_0_4,0.11892612397202604
2,q2_z_2_7,0.11712160253560835
2,q2_z_2_3,0.11430709692668134
2,q2_z_1_9,0.1141115722372632
2,q1_z_11,0.11135547104399524
2,q1_z_5,0.10338797631114686
2,q2_z_10_11,0.09783152397151602
2,q2_z_8_11,0.09176544084892606
2,q2_z_2_8,0.09001041172584717
2,q2_z_9_11,0.0890329604616647
2,q2_z_5_6,0.085065819260264
2,q2_z_1_8,0.08477278206923562
2,q1_z_0,0.07769625454452833
2,cl_1,0.06810399887474139
2,q2_z_5_7,0.06673052536916553
2,q2_z_2_9,0.06507938003597805
2,cl_6,0.06216308260287112
2,q2_z_7_10,0.06156564153497865
2,q2_z_5_8,0.05137542367313991
2,q2_z_6_8,0.04488654310286327
2,q2_z_1_5,0.0425822502642441
2,cl_9,0.02878818017745842
2,q2_z_6_9,0.02233218634567936
2,cl_2,0.015493585430214266
2,cl_5,0.0
3,q2_z_2_4,2.1359755916612446
3,q2_z_0_7,1.5743621736942122
3,q2_z_4_6,1.4022857916546043
3,q2_z_6_7,1.275650135271138
3,q2_z_4_9,1.1977485547813749
3,q1_z_4,1.1776211317525436
3,q2_z_3_9,1.1080179663056011
3,q2_z_3_7,1.0493650038187086
3,q2_z_8_10,1.0234463518549208
3,q2_z_3_11,0.9544130385021804
3,q2_z_6_10,0.9125042841128076
3,q2_z_0_11,0.8218737378576643
3,q2_z_2_3,0.7847739354622354
3,q2_z_0_9,0.7407424289724411
3,q2_z_7_9,0.7334796767950541
3,q2_z_2_11,0.7329655307622311
3,cl_3,0.727424461008491
3,q2_z_7_11,0.6851992556760509
3,q2_z_4_7,0.6817105208231621
3,q2_z_3_4,0.681641639432014
3,q2_z_0_1,0.6614338896137487
3,q2_z_1_11,0.6482283549091701
3,q2_z_3_10,0.6301563218729865
3,q2_z_2_6,0.576386954138288
3,q2_z_5_11,0.5521775527531682
3,q1_z_1,0.5039971937204906
3,q2_z_6_8,0.49703418123456744
3,q2_z_0_6,0.4925319700177297
3,q2_z_7_8,0.4675564298923484
3,q2_z_1_2,0.4464811898476227
3,q2_z_4_8,0.4273691804525777
3,q2_z_3_6,0.3940963914460038
3,q2_z_4_11,0.35631396749508754
3,q2_z_1_4,0.35492607117892505
3,q1_z_3,0.35229142529064167
3,q2_z_2_8,0.35015039375826035
3,q2_z_1_3,0.34787378755416387
3,q2_z_8_9,0.3453276427266612
3,q2_z_1_9,0.3321693936699313
3,q2_z_1_6,0.3252074319388418
3,q2_z_7_10,0.29904131002101775
3,q1_z_9,0.2913669353591712
3,cl_8,0.24997236373854703
3,cl_10,0.23728501634990815
3,q2_z_9_10,0.2160432117308586
3,q2_z_3_8,0.21394603012129376
3,q2_z_4_5,0.20003203735918465
3,q1_z_10,0.1824761162749568
3,q2_z_0_3,0.17938571017864863
3,cl_6,0.1702455054385617
3,q1_z_0,0.161453133123649
3,q2_z_5_10,0.15976723282125596
3,q2_z_5_9,0.14892511533078867
3,q1_z_2,0.142132751128777
3,q2_z_2_5,0.1403066287796297
3,cl_7,0.13812221766721977
3,q2_z_5_6,0.13086729249308954
3,q2_z_2_9,0.13007100393893103
3,cl_1,0.12969747810147317
3,cl_9,0.12360499787929284
3,q1_z_5,0.12047470987614073
3,q2_z_1_5,0.10744440966794416
3,q2_z_1_7,0.10739871155690829
3,q2_z_2_10,0.10635087817434846
3,q2_z_4_10,0.10316616083299292
3,cl_11,0.10108988945044273
3,q2_z_10_11,0.1004537508129967
3,q2_z_0_10,0.10019041205259932
3,q2_z_0_4,0.09803247129812591
3,q2_z_1_8,0.09680767344198488
3,q1_z_7,0.0954830751163166
3,q2_z_2_7,0.0953725374766244
3,q2_z_6_9,0.09271362305711325
3,q2_z_0_8,0.09064119304077921
3,cl_0,0.08230060096613054
3,q2_z_0_5,0.07663017605918283
3,q2_z_3_5,0.07518549452201435
3,q2_z_9_11,0.07457265256466611
3,q2_z_5_8,0.07182739726559803
3,q2_z_0_2,0.06679029212395368
3,cl_4,0.06655815037292061
3,q1_z_8,0.06545321217928128
3,q2_z_8_11,0.062092439623548726
3,q1_z_11,0.055607667315927777
3,q1_z_6,0.04759073310509854
3,q2_z_6_11,0.03854511921423138
3,q2_z_5_7,0.03721001507847881
3,q2_z_1_10,0.02466901076697633
3,cl_2,0.01582071659771137
3,cl_5,0.0017444902539564572
4,q2_z_4_6,2.437827485658496
4,q2_z_2_4,2.3251890306887684
4,q2_z_0_7,2.292708712553323
4,q2_z_0_9,1.7030954671185423
4,q2_z_2_3,1.643953226793946
4,q2_z_3_9,1.3245731796677391
4,q2_z_1_7,1.2241426553856503
4,q2_z_4_7,0.9117438776733799
4,q2_z_4_11,0.9064320611865502
4,q2_z_5_11,0.8759844734540778
4,q2_z_6_7,0.864499720767108
4,q2_z_0_11,0.7490572804163994
4,q2_z_0_1,0.7488476489962204
4,q2_z_8_10,0.7433285165171184
4,cl_0,0.7212648379670702
4,cl_3,0.679696764448339
4,q2_z_7_11,0.6644237844199271
4,q2_z_3_7,0.6636103337288989
4,q2_z_0_6,0.6634582414557924
4,q2_z_1_11,0.5855762917288391
4,cl_10,0.5001019720042196
4,q1_z_10,0.495676462969701
4,q2_z_3_11,0.4620572130873195
4,q1_z_11,0.454647035211816
4,q2_z_4_9,0.4486924797592141
4,q1_z_9,0.4066360887748176
