q1_z_4,q1_z_1,q1_z_3,q1_z_10,q1_z_6,q1_z_2,q1_z_11,q1_z_9,q1_z_5,q1_z_0,q1_z_7,q1_z_8,q2_z_2_4,q2_z_0_1,q2_z_0_9,q2_z_1_7,q2_z_0_7,q2_z_4_6,q2_z_4_9,q2_z_2_3,q2_z_7_9,q2_z_4_7,q2_z_3_9,q2_z_6_7,q2_z_8_10,q2_z_1_2,q2_z_6_8,q2_z_6_10,q2_z_2_5,q2_z_3_5,q2_z_0_11,q2_z_3_4,q2_z_1_4,q2_z_7_11,q2_z_0_3,q2_z_1_11,q2_z_9_11,q2_z_0_2,q2_z_3_7,q2_z_8_9,q2_z_4_10,q2_z_5_11,q2_z_4_5,q2_z_3_6,q2_z_3_10,q2_z_0_6,q2_z_10_11,q2_z_0_4,q2_z_4_11,q2_z_2_10,q2_z_5_10,q2_z_9_10,q2_z_4_8,q2_z_5_9,q2_z_3_11,q2_z_1_6,q2_z_7_10,q2_z_8_11,q2_z_7_8,q2_z_2_6,q2_z_0_8,q2_z_5_6,q2_z_2_7,q2_z_1_10,q2_z_6_11,q2_z_2_11,q2_z_5_7,q2_z_2_9,q2_z_2_8,q2_z_6_9,q2_z_0_10,q2_z_1_5,q2_z_1_3,q2_z_3_8,q2_z_1_8,q2_z_1_9,q2_z_5_8,q2_z_0_5,y,split,set
-1.5723701332005628,2.5477653411413583,1.4250840932060493,2.4828111327646134,1.3939333240726206,-2.413275419796535,3.030954265783486,2.753170192580298,2.089759161368454,-1.0222909872638315,2.6566940888690196,0.12298688314619774,3.1005865921296354,-2.6298609442100767,-2.151428196974194,4.768197411741947,-2.4977975290893593,-6.859188942513646,-4.192720436026459,-2.7023217936758335,4.734490072394426,-4.083313312916135,2.5961540723296825,2.338252750848349,-0.09223750373364341,-5.110507815724148,-0.14803234389970482,1.2497937532345014,-3.9316919332136426,1.6991687897862844,-2.5813488054636253,-2.4827032071299966,-3.4682793219867576,4.956826075723241,-1.0396252889367752,5.365881176514806,5.935557139202255,2.1789837645341117,2.759720939366041,-0.8196202994463445,-3.673938241694334,4.799410017417724,-3.758183668346558,0.8806218327105342,2.007864021877588,-0.9924937595252235,5.364541287051243,1.039335127944411,-4.5944360083379525,-4.500538566658877,3.5024901525396217,4.072812592872049,-1.3542179688058142,4.614494379997458,3.259370357310714,2.1164157786210636,4.597219944774532,-1.705329754442772,-1.6671809413929097,-2.1998477482810608,-0.3459537151076205,1.3364818382709485,-6.032183928551824,3.8290544630634544,2.68825472827418,-6.302452785263127,4.793154918999948,-5.666423838550646,-0.4215333988515658,2.325927224163297,-2.0384397726768477,3.68890128425694,2.2427477625206502,0.07244805328240309,0.2768777968472631,4.530344318288971,0.008300361035250088,-2.0062968772042065,1,15,train
0.2817935558626363,0.13740954920094473,1.1373085694863971,0.4581746010223731,0.49076875182666474,-0.7850370772640674,0.6491246118727522,0.6504676341247151,-0.9352402985375058,-0.5283707530389106,0.7129043794571813,0.876386777623732,-0.055253171654298855,0.38307396953451744,-0.5477523421376435,-0.2224870479930197,-0.4149389096779431,-0.22257682125656805,-0.4955447278286352,-0.5536747513887107,-0.27776353080166727,-0.46489818321005194,0.0060178787327931,-0.2660559467218457,-0.29061131313339694,-0.15859341422701054,0.025904845564663315,-0.19109094102693788,0.5607873641818542,-0.9567031105134386,-0.6235508629821228,-0.099761118006151,-0.2750276259382367,-0.14179461184945855,-0.5558518442208479,-0.29983384727520307,-0.4356765446178252,0.009960756755075543,0.45450080096960394,0.18697046577222112,-0.5252481645918713,-1.1104517295201792,-0.7544312071435457,-0.018976019050004417,-0.10864035189464041,-0.15486874402028647,-0.31018451612796705,-0.1999170657844918,-0.3818325100625692,-0.26435943734719763,-0.7311377540720316,-0.2772644220752517,-0.30573975820215377,-1.1477486050155612,0.316626962134304,-0.23274995418429215,-0.21936772665078966,-0.06114391307839215,0.08515337414433667,-0.046062700451685396,-0.8273437709285101,-0.8543877136124605,-0.4996582118300084,-0.4797245210315686,0.05397924535482583,-0.38134667597754374,-1.1954091888362735,-0.25438481867299995,-0.6392719293449631,-0.18708164120992754,-0.32431637471015673,-0.5076906476496353,-0.266795755965633,0.6133996161119959,-0.17093818612849238,-0.25090263375698507,-1.5006179029517954,0.43856710773832885,1,15,train
0.9292792885513725,0.18198883361821003,-1.2026843254057236,-0.02895599308102302,0.8697905571926424,-1.3159198883994256,1.4327088316588557,0.5905331193943897,1.4444259432551825,2.349781722938407,1.33546353337523,1.4032002376719326,-0.8251561091957901,0.3039250663713495,1.2509651707195686,-0.16194148262361802,3.052219592173061,0.43094355740711704,0.03442585150347603,1.3186189735624476,0.3799530053643359,0.550375210896309,-1.1004480680464606,0.44685537272474396,-0.7002963542850619,-0.36063739945130024,0.25611583162044466,-0.2871499206443672,-1.334962931183348,-1.44404551132848,2.93539190842805,-1.0145747992797016,-0.12240897870062359,1.5072242074368367,-2.1817296068743763,-0.35859666515375116,0.047321579624071894,-2.764246448256136,-1.87358858483156,0.41821429021432405,-0.28736182088633366,1.2257571560022047,0.5649740795531044,-0.9950578986930181,-0.5834785424536629,1.4389455215932743,-0.5784608161180099,1.7673263269510757,0.750340599296572,0.02669992030528523,-0.4322571813345278,-0.3218805965875317,0.47662723143611063,0.19953842385438936,-1.5857010905533926,0.09425391582221335,-0.30849203593701846,1.0417882041101358,0.6980774845116247,-0.3685929072813755,3.080783392775291,0.5101012178236978,-1.734407725236314,-0.4296566859463906,0.5334635986054977,-1.6743342331130084,1.4582060445761837,-0.6568292384315236,-1.951587937453817,-0.17065674666500452,-0.13284514408621784,-0.17391034486336257,-0.6442474233802366,-1.86157346338269,-0.18903176119821988,-0.23333743554961564,1.8144297982318653,2.619261467189192,1,15,train
1.0077624076651588,0.2742218358608279,-1.1023989156246328,0.2616616909011167,0.9910092426925722,-1.1883893806965182,1.8433691168158788,0.9168432551483835,1.5938086326332548,2.296934290469897,1.493542816971976,1.609016248945244,-0.7413052942160236,0.5677547435819094,1.879432735452811,0.14511102746406188,3.097081162437307,0.5849339914600543,0.2867927940425766,1.2184408960281605,0.547784121489454,0.699538600551746,-1.4632826804643326,0.6796427423399569,-0.2561115201943094,-0.015325861067968724,0.8802433938161185,0.12796209841666653,-1.6112106973567835,-1.3546513431316383,3.5348726737615337,-1.0477736828743063,-0.29459411917382816,1.7739772517331491,-2.176742251774212,0.20454700618233454,1.1598453489452956,-2.4643321558224915,-1.72722540144131,1.0212619108182395,-0.13537887907446244,1.7751396108168291,0.8537193094684807,-1.2062994995112821,-0.7195602190163095,1.712337019709469,-0.0009847127496126035,1.722868849149142,0.6066638087687621,-0.27701419202774036,0.13469153396135597,-0.06905560768461166,0.8651496140455889,0.8545271948127037,-1.8305047005507369,-0.3981312217737892,-0.1883679668990579,1.9608983017672426,0.802850836711161,-0.6660374313576453,3.4291577752772504,0.8752461431375993,-1.4747393726315545,-0.4296566859463906,0.57967895795496,-1.8463626205430488,1.7604517950999963,-0.983815329485324,-1.7809280081481813,0.5068701533130707,0.4689215807318758,-0.10437278178288907,-0.8312730243514365,-2.0626351062043087,0.12308240875457942,-0.1771288012860335,2.403136545166205,3.1683199044856085,1,15,train
1.6421676205015974,0.16200501646564283,0.11701353084399417,1.3203403968360543,1.603931891910527,-0.876977675840582,1.4060714077567784,0.765342120691172,0.4450557513158804,-0.6178048695240814,1.4291401458770054,1.5467049794771772,-1.0614629514114953,0.07703154397026793,-0.5531701659715507,-0.02787630216280004,-0.857145816568367,1.0243701081477048,0.7031982492320925,0.192479205418393,0.4389206948137017,1.262510103444847,-0.20593501366972625,1.39740379865353,1.2705043173603157,-0.05573465811282667,1.4327497603499937,0.9993542706604894,-0.24723735187544504,-0.0800635256153758,-0.5552555859188145,-0.16615888519536032,-0.2985074178209464,1.0707192258610527,0.09250431880049773,-0.05009187129137377,0.2155568813263057,0.3420087233780391,-0.3001843633863726,0.6041161882952303,1.0375329544736742,-0.11302921446838511,0.03159747429275649,-0.0262602121816687,-0.3431640923536698,-0.817988547961695,1.0266499278902124,-0.8445504939125309,1.1526356127744395,-0.8559692186625704,0.04225424342398361,0.3027458465843884,1.0940052640758295,-0.024318497865540877,-0.46368454473223103,-0.4131658824637435,1.1291218225495416,0.9600895287628375,0.5723494618721809,-0.8703065623497823,-0.7956733725192411,0.09883272299646134,-0.9183071884784982,-0.24116601268454407,1.4346631059200137,-1.030615105955438,-0.12474203867564888,-0.4933361929046234,-1.1041731160741086,0.687543993307224,-0.638876253592342,-0.361661765180641,-0.5184302009087021,-0.2913777765852877,0.03261453340594194,-0.3668329419256232,-0.1345896260847353,0.013823788320346028,1,15,train
0.5564844727608881,1.8560178243217242,1.786983615459551,1.4933271134920898,0.6444262404885476,-0.3876164253526818,1.4282692610085095,1.5677986790249732,1.221845736081855,-0.5161751917000236,1.312044380249786,1.442852863697066,0.08958005421984304,-0.6300319909540326,-0.6723622903175105,1.7625425594752209,-0.6007939864869618,0.37836145797440673,0.0638686614663711,-0.3982260103872308,1.2553963948818436,0.3097890985488302,1.759119768434987,0.26256537177936706,1.486128023229613,-0.6655401407897739,0.3533160257328857,0.16569955469494232,-0.25414354602978095,1.2723837287174908,-0.44901848826477947,0.26542660153450026,0.3354469630122158,1.1434700561236832,-0.5209403585196986,1.7617616799638587,1.43119260975535,0.06351688040394064,1.8998372369483225,1.4973521376108043,-0.02965161520533464,1.103079520461075,0.19201149091241002,0.4508544379423417,1.353513832448691,-0.1897697863329922,1.3767732346568786,-0.15545958798255807,0.10666857773198413,-0.3023237013888258,0.9635459057797946,1.3326358749095186,0.21583823489002252,1.4100240005621603,2.0812529841984944,0.36111914306890175,1.1019970327667765,1.2919903973612372,0.6483101422168448,0.15462276157567734,-0.25727659956166715,0.16801807726646373,-0.1234040682598467,1.3875112109685988,0.16374072380979893,-0.27590992239139,1.2379252433469643,-0.375956570475054,-0.5215754263755592,0.40010833877107094,-0.4884345723878186,1.4324073622955753,1.8993007498280832,2.054341389666929,2.0183843973085347,1.6918082879780725,1.5515122219310922,-0.42127912425417297,1,15,train
1.3821922884371804,2.1834449822830178,2.4729939548316513,1.9970644323944653,1.395640629502197,-0.39503098975401363,1.7945338396620705,2.0972202258095143,2.2003023515082276,-0.6401633986453742,1.9521678990119178,2.0093189497704,-0.08574437710148662,-1.4426273967625571,-1.0461921348571117,3.0296747489919844,-1.0814536678895965,1.0656846148448342,1.92717792054673,-0.7954839040576795,2.697836798335561,1.6522596054477627,3.469112595275652,1.7950822217461855,2.943744274906063,-0.7316636268631778,1.898287532151685,1.2978232430432162,-0.5234851180488806,3.374588522765806,-1.0560876177164082,1.9954573132977875,1.7677142678575082,2.349921324645642,-1.264056268444164,2.809698598797966,2.565424159941378,-0.022172917434243513,3.830001717907244,2.6309002966407204,1.2952431601546732,2.895239761409753,1.8683379645877891,2.140787244488455,3.044401047610088,-0.8354390691180478,2.4817078261412924,-1.0223804051202658,1.7043544884012292,-0.5585824836698162,2.876997819903402,2.529836557655699,2.158450147937414,3.619574727908879,3.5143741177246146,1.808205234477001,2.558985741098169,1.8894119608383566,1.109312891894805,-0.12131974871194642,-1.4037450219772067,1.9245573495659687,-0.754027210299977,2.6215360874797504,1.625301463236546,-0.44238900700110645,3.599540344897433,-0.6652134971764928,-0.8570104598383603,1.7880119278170674,-0.9579949712989069,3.30992156546836,3.4057069540142937,4.27559382464862,3.253270895817436,2.8054418543252932,4.026366798849239,-1.2811253562466747,1,15,train
-0.1465934693001134,0.3034289532376569,1.3044509191215485,0.14264682984176424,-0.01117904446881922,-0.23042766004444723,-0.6028343115248749,0.22926118338103946,-0.5094996338100002,1.9778171021023552,-0.24923249477980303,-0.3566210697292251,0.09720285558163998,0.6416270532008662,0.6550045489897693,-0.20086363178966196,-0.05604634756397599,-0.19252990729501931,-0.7016443975689006,-0.12187269305126644,-0.6678574763897794,-0.5082036834325981,-0.08020024699026562,-0.493993579470075,-0.6744215095807462,-0.29084038637381837,-0.22476933925163192,-0.35576347751395954,0.13605642369019688,-0.5299180494446448,-0.9802039765349546,-0.487081426609872,-0.29068082052670985,-0.6934884080077411,2.296915273073073,-0.20189581747762295,-1.0706291349133528,-0.7237581372343762,-0.5700414827621461,-0.47502165910124994,-0.5516799805591532,-0.47572831085085565,-0.3975100201648167,-0.3576909996723935,-0.4416061562500525,-0.17231926517663934,-0.6648548788266677,-0.6167059201776205,-0.3473500803358948,0.19121173115234075,-0.5555069020510243,-0.6007316872892818,-0.8113510780364063,-0.6419977818705336,-0.6982880043130193,-0.2628192755642007,-0.750238612399196,-0.3011337719110811,0.1427787178540817,0.04711269263244731,-0.24460844019795952,-0.5199918346407822,0.014379139244719575,-0.3619178502429145,-0.650804984724475,-0.05948711239875857,-0.5601808318031756,0.13548321296806987,-0.009595638458652038,-0.5935977811967726,0.3184798995273524,-0.40686118118294884,-0.21578877388257847,-0.583395876873829,-0.31116339291888045,-0.1771288012860335,-0.5403971895054938,-0.6491901736979686,1,15,train
-0.46543114069986985,-0.4820887825286386,0.06614412008546981,-0.28359243999870737,-0.275811386053173,-0.29715873965643363,-0.4274712708362002,-0.5165905554852321,0.3180804653445191,-0.45722997856207004,-0.3526670877505133,-0.4151558986234696,0.01335204060187362,-0.017947139825533642,0.05904392725997026,-0.08842186753220171,0.09135595473283194,-0.6056749742663146,-0.3020634052153247,-0.04242111431717669,-0.7268251658391452,-0.6814256843227829,-0.5543999384670886,-0.5715893693418126,-0.7822333625153949,-0.04104055009651469,-0.49079092313831263,-0.5650348259662162,-0.033145333091032445,-0.08583089130549465,-0.2593093853111455,-0.19566900394612002,0.038036265831226115,-0.6571129928764258,0.351846784009036,-0.09416398470028482,-0.6744621341306731,0.2241852513505359,-0.70268311770956,-0.48862423700960894,-0.574807819530525,-0.6304088078374975,-0.8667210187773031,-0.2520701992632614,-0.41265260804523407,-0.5038791671473436,-0.3238256839240709,0.07794217047759401,-0.6117153749070648,0.13110164641976277,-0.7958438574481923,-0.7122721235699818,-0.5452398570710102,-0.7083257586764389,-0.3361826645252809,0.022839277544930536,-0.560365083919839,-0.7606888207396345,-0.4282360516333917,0.3983122511803321,0.31912465148702956,-0.9773838989813536,0.38533392868009037,-0.3236306822366019,-0.6276973050497439,0.2623724511800266,-0.38088250522125283,0.33251329347484704,0.6259654775761292,-0.4334550593837731,0.1270086689034135,-0.45901435349330394,-0.6272450960192184,-0.42541887179970006,-0.26592945524456174,-0.22279831662519398,-0.6718559776558803,0.055262160946490696,1,15,train
-0.26268308298925547,-0.5235936335378166,-0.45708410485935225,-0.7181350722386686,-0.27922599691232597,-0.6159850089137019,-0.4518889094131042,-0.5815196131097513,1.2128827747191708,-0.4836536947963251,-0.3136351658747736,-0.36795039145069175,0.1848650712423048,0.35141440826925024,-0.07098384475380409,-0.26573388039973517,-0.3380333606535216,-0.48548731842011955,-0.4661019178657401,0.32720144761967557,-0.7132172375046762,-0.46970990545700153,-0.5148832975106866,-0.2903046310567637,-0.69167140605029,0.186718124156321,-0.516369921588955,-0.3797782224183168,-0.5787346712835678,-0.5501038293600607,-0.00130500529420334,-0.24731171175994948,-0.1458887705833333,-0.6874258388191886,0.5962271839170816,-0.29004004429544505,-0.3705532020234121,0.23489647608030892,-0.3001843633863726,-0.407008769559455,-0.6541032674323708,-0.9184345608471066,-1.0070832833195,-0.16465988168329004,-0.36632693091752455,0.21159220026312345,-0.40112563476865953,0.06127061630186886,-0.6749331627393012,0.3051045232772253,-1.205649178830543,-0.3664967710998117,-0.7102288140695557,-0.9404736774971072,-0.3718831909832269,-0.10871400349216938,-0.5991147836095037,-0.3930447816767918,-0.15844466971958546,0.32305520292007106,-0.42829675097172004,-0.9504784834319082,0.23165265877115102,-0.3089048483880202,-0.4370589477332117,0.41775293014909537,-0.6933738744068897,0.21513367104527767,0.4964993243097849,-0.1419131812113892,0.37774480424428586,-0.8553784630520029,-0.3586083237151312,-0.200421319118365,-0.184508367430788,-0.461685012245418,-1.014791946743845,-0.7735052915764026,1,15,train
