AUC,F1 Macro,Precision Macro,Recall Macro,Accuracy,qc,model_type,num_steps,h_scale,theta_j
0.6521739130434783,0.5466666666666666,0.5661375661375662,0.5494071146245059,0.6470588235294118,QC,Q_2body,,,
0.6086956521739131,0.4624505928853755,0.4624505928853755,0.4624505928853755,0.5294117647058824,QC,Q_2body,,,
0.5691699604743083,0.5729468599033817,0.571969696969697,0.575098814229249,0.6176470588235294,QC,Q_2body,,,
0.6719367588932805,0.6222222222222222,0.656084656084656,0.616600790513834,0.7058823529411765,QC,Q_2body,,,
0.532608695652174,0.51,0.5208333333333333,0.5163043478260869,0.6,QC,Q_2body,,,
0.6007905138339922,0.5968379446640316,0.5968379446640316,0.5968379446640316,0.6470588235294118,QC,Q_2body,,,
0.5177865612648221,0.4522019334049409,0.4519230769230769,0.46047430830039526,0.5588235294117647,QC,Q_2body,,,
0.5494071146245059,0.43333333333333335,0.4311111111111111,0.43873517786561267,0.5294117647058824,QC,Q_2body,,,
0.6758893280632411,0.678030303030303,0.673992673992674,0.6877470355731226,0.7058823529411765,QC,Q_2body,,,
0.6014492753623188,0.5143385753931544,0.5151515151515151,0.5144927536231884,0.5714285714285714,QC,Q_2body,,,
0.691699604743083,0.6899696048632218,0.6958333333333333,0.6857707509881423,0.7352941176470589,QC,Q_2body,,,
0.4545454545454546,0.43956043956043955,0.4491228070175438,0.4426877470355731,0.47058823529411764,QC,Q_2body,,,
0.5810276679841897,0.5252416756176155,0.5336538461538461,0.5276679841897234,0.6176470588235294,QC,Q_2body,,,
0.5335968379446641,0.5296442687747036,0.5296442687747036,0.5296442687747036,0.5882352941176471,QC,Q_2body,,,
0.5579710144927535,0.5716783216783217,0.5714285714285714,0.5760869565217391,0.6,QC,Q_2body,,,
0.5652173913043478,0.4440251572327044,0.4583333333333333,0.48023715415019763,0.6176470588235294,QC,Q_2body,,,
0.6442687747035574,0.5913461538461539,0.6620689655172414,0.592885375494071,0.7058823529411765,QC,Q_2body,,,
0.6837944664031621,0.5888372093023255,0.5892857142857143,0.5988142292490118,0.6176470588235294,QC,Q_2body,,,
0.5375494071146245,0.575,0.5822222222222222,0.5731225296442688,0.6470588235294118,QC,Q_2body,,,
0.605072463768116,0.5359848484848485,0.54,0.536231884057971,0.6,QC+CL,SHAP50,,,
0.6403162055335968,0.5888372093023255,0.5892857142857143,0.5988142292490118,0.6176470588235294,QC+CL,SHAP50,,,
0.7272727272727273,0.678030303030303,0.673992673992674,0.6877470355731226,0.7058823529411765,QC+CL,SHAP50,,,
0.6086956521739131,0.411764705882353,0.40476190476190477,0.43675889328063244,0.5588235294117647,QC+CL,SHAP50,,,
0.48221343873517786,0.414387031408308,0.4125,0.4169960474308301,0.5,QC+CL,SHAP50,,,
0.7101449275362318,0.5578231292517006,0.5683760683760684,0.5579710144927537,0.6285714285714286,QC+CL,SHAP50,,,
0.7865612648221344,0.6899696048632218,0.6958333333333333,0.6857707509881423,0.7352941176470589,QC+CL,SHAP50,,,
0.46245059288537554,0.48484848484848486,0.48717948717948717,0.48616600790513836,0.5294117647058824,QC+CL,SHAP50,,,
0.7075098814229248,0.6640316205533596,0.6640316205533596,0.6640316205533596,0.7058823529411765,QC+CL,SHAP50,,,
0.7747035573122529,0.6977777777777778,0.746031746031746,0.683794466403162,0.7647058823529411,QC+CL,SHAP50,,,
0.6123188405797102,0.5561594202898551,0.5561594202898551,0.5561594202898551,0.6,QC+CL,SHAP50,,,
0.7035573122529645,0.6210739614994933,0.625,0.6185770750988142,0.6764705882352942,QC+CL,SHAP50,,,
0.6047430830039526,0.575,0.5822222222222222,0.5731225296442688,0.6470588235294118,QC+CL,SHAP50,,,
0.7312252964426877,0.7043478260869566,0.7007575757575758,0.7094861660079052,0.7352941176470589,QC+CL,SHAP50,,,
0.8181818181818181,0.7312252964426877,0.7312252964426877,0.7312252964426877,0.7647058823529411,QC+CL,SHAP50,,,
0.7463768115942029,0.7086031452358927,0.7140151515151515,0.7047101449275363,0.7428571428571429,QC+CL,SHAP50,,,
0.758893280632411,0.5968379446640316,0.5968379446640316,0.5968379446640316,0.6470588235294118,QC+CL,SHAP50,,,
0.624505928853755,0.5492424242424242,0.5494505494505495,0.5533596837944664,0.5882352941176471,QC+CL,SHAP50,,,
0.4624505928853755,0.4711111111111111,0.47619047619047616,0.48221343873517786,0.5882352941176471,QC+CL,SHAP50,,,
0.7114624505928854,0.6210739614994933,0.625,0.6185770750988142,0.6764705882352942,QC+CL,SHAP50,,,
0.6376811594202898,0.6022727272727273,0.61,0.5996376811594203,0.6571428571428571,QC+CL,SHAP50,,,
0.5573122529644269,0.5296442687747036,0.5296442687747036,0.5296442687747036,0.5882352941176471,QC+CL,SHAP50,,,
0.6403162055335968,0.5521783181357649,0.5541666666666667,0.5513833992094861,0.6176470588235294,QC+CL,SHAP50,,,
0.7272727272727273,0.6458333333333333,0.6577777777777778,0.6403162055335968,0.7058823529411765,QC+CL,SHAP50,,,
0.6047430830039525,0.6222222222222222,0.656084656084656,0.616600790513834,0.7058823529411765,QC+CL,SHAP50,,,
